step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
265000,0.0,0.0,0.0,265,177,1.8794237348629395e-06,0.05,0.0003433488885910167,1294.0
270000,0.0,0.0,0.0,270,177,1.598485710019304e-06,0.05,0.00026983538170812415,1294.0
275000,0.0,0.0,0.0,275,177,7.255021046148613e-07,0.05,0.0002497792336427362,1294.0
280000,0.0,0.0,0.0,280,177,7.299912567759748e-07,0.05,0.0002921694625159509,1297.0
285000,0.0,0.0,0.0,285,177,5.839607410962344e-07,0.05,0.0005661177798659269,1298.0
290000,0.0,0.0,0.0,290,177,3.2160323826246895e-06,0.05,0.00039280665239367494,1298.0
295000,0.0,0.0,0.0,295,177,4.2234640318383754e-07,0.05,0.0002992690895229506,1300.0
300000,0.0,0.0,0.0,300,177,6.13558768236544e-07,0.05,0.0005204902645959262,1300.0
305000,0.0,0.0,0.0,305,177,4.892337983619655e-07,0.05,0.000272040873829381,1300.0
310000,0.0,0.0,0.0,310,177,1.9461315332591766e-06,0.05,0.0008093559533708034,1306.0
315000,0.0,0.0,0.0,315,177,1.763816840139043e-06,0.05,0.0004139841398623383,1308.0
320000,0.0,0.0,0.0,320,177,5.014256316826504e-07,0.05,0.00022763468540070892,1308.0
325000,0.0,0.0,0.0,325,178,1.5550192529190099e-06,0.05,0.0006538597929947289,1310.0
330000,0.0,0.0,0.0,330,178,4.5047542585052724e-07,0.05,0.0003977923987165247,1316.0
335000,0.0,0.0,0.0,335,180,1.3421461062534945e-06,0.05,0.0004849201646037533,1319.0
340000,0.0,0.0,0.0,340,191,1.3809105894324603e-06,0.05,0.0003470652748573584,1333.0
345000,0.0,0.0,0.0,345,191,4.4804897925132536e-07,0.05,0.00021925249616658866,1335.0
350000,0.0,0.0,0.0,350,199,8.602804086876858e-07,0.05,0.001573979374821132,1351.0
355000,0.0,0.0,0.0,355,199,2.2889412321092095e-06,0.05,0.0008025899037983743,1356.0
360000,0.0,0.0,0.0,360,206,1.259057398783625e-06,0.05,0.0005260755658305005,1371.0
365000,0.0,0.0,0.089295,366,207,3.645045353550813e-06,0.05,0.0006968400423517195,1394.0
370000,0.0,0.0,0.089295,371,207,5.407452590588946e-06,0.05,0.00033685883259071446,1395.0
375000,0.0,0.0,0.12147999999999999,377,208,6.782782747905003e-06,0.05,0.00031846725313443736,1396.0
380000,0.0,0.0,0.12147999999999999,382,208,4.158529918640852e-06,0.05,0.0016692306693743095,1416.0
385000,0.0,0.0,0.032185000000000005,387,208,5.789018905488774e-05,0.05,0.0007543656096002673,1428.0
390000,0.0,0.0,0.032185000000000005,392,208,5.089080332254525e-06,0.05,0.0006534007241876723,1434.0
395000,0.0,0.0,0.0,397,208,1.1956713024119381e-05,0.05,0.00043264086582681105,1445.0
