step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,60.0,0.0,0,1,
5000,0.0,0.0,60.0,0.0,83,4,0.0003650156722869724
10000,0.0,0.0,60.0,0.0,166,4,6.752756598871201e-05
15000,0.0,0.0,60.0,0.0,250,85,0.00023579331173095852
20000,0.0,0.0,60.0,0.0,333,86,7.790549716446549e-06
25000,0.0,0.0,60.0,0.0,417,86,1.924325442814734e-05
30000,0.0,0.0,60.0,0.0,500,93,1.0819312592502683e-06
35000,0.0,0.0,60.0,0.0,583,94,1.6308639487760956e-06
40000,0.0,0.0,60.0,0.0,667,94,1.3533086757888668e-06
45000,0.0,0.0,60.0,0.0,750,95,2.5386717084074917e-07
50000,0.0,0.0,60.0,0.0,833,95,1.1213888910788228e-06
55000,0.0,0.0,60.0,0.0,917,95,1.9089642933067807e-07
60000,0.0,0.0,60.0,0.0,1000,99,6.753376169399417e-08
65000,0.0,0.0,60.0,0.0,1083,99,6.826507359392053e-08
70000,0.0,0.0,60.0,0.0,1167,102,4.858907587390604e-08
75000,0.0,0.0,60.0,0.0,1250,102,6.81094931564985e-08
80000,0.0,0.0,60.0,0.0,1333,102,1.7978359778680897e-07
85000,0.0,0.0,60.0,0.0,1417,102,1.4478919752036745e-07
90000,0.0,0.0,60.0,0.0,1500,102,1.3362728168431204e-06
95000,0.0,0.0,60.0,0.0,1583,102,6.135478258784133e-08
100000,0.0,0.0,60.0,0.0,1667,102,6.802827101637376e-08
105000,0.0,0.0,60.0,0.0,1750,102,5.589810569972542e-08
110000,0.0,0.0,60.0,0.0,1833,102,5.6762971212265256e-08
115000,0.0,0.0,60.0,0.0,1917,102,1.8445751948092948e-07
120000,0.0,0.0,60.0,0.0,2000,102,5.984546191939444e-08
125000,0.0,0.0,60.0,0.0,2083,102,1.0159975261103682e-07
130000,0.0,0.0,60.0,0.0,2167,102,1.6470915298327782e-08
135000,0.0,0.0,60.0,0.0,2250,103,7.570260152078845e-08
140000,0.0,0.0,60.0,0.0,2333,103,8.384593286336894e-08
145000,0.0,0.0,60.0,0.0,2417,103,3.78486397778488e-08
150000,0.0,0.0,60.0,0.0,2500,103,3.836836270920685e-08
155000,0.0,0.0,60.0,0.0,2583,103,3.87364202936169e-08
160000,0.0,0.0,60.0,0.0,2667,103,1.9055095279441048e-08
165000,0.0,0.0,60.0,0.0,2750,103,4.272527931448167e-08
170000,0.0,0.0,60.0,0.0,2833,103,9.835012093617479e-08
175000,0.0,0.0,60.0,0.0,2917,103,1.110609648691252e-08
180000,0.0,0.0,60.0,0.0,3000,103,3.398286807509976e-08
185000,0.0,0.0,60.0,0.0,3083,103,5.3473745431631414e-09
190000,0.0,0.0,60.0,0.0,3167,103,8.038984589120446e-08
195000,0.0,0.0,60.0,0.0,3250,103,1.9453446853390233e-08
200000,0.0,0.0,60.0,0.0,3333,103,1.8976813009885518e-08
205000,0.0,0.0,60.0,0.0,3417,103,4.566678057926765e-08
210000,0.0,0.0,60.0,0.0,3500,103,2.509675489648089e-08
215000,0.0,0.0,60.0,0.0,3583,103,8.435135256945614e-09
220000,0.0,0.0,60.0,0.0,3667,103,3.2101588942623493e-08
