step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1024.0,0.0,0,1,
5000,0.0,0.0,1024.0,0.0,4,557,9.81449120445177e-05
10000,0.0,0.0,1024.0,0.06651367187499999,10,641,5.662996773025952e-05
15000,0.0,0.0,1024.0,0.07098958333333333,15,692,3.657727938843891e-05
20000,0.0,0.0,1024.0,0.08807128906249999,21,731,2.8650363219639985e-06
25000,0.0,0.0,1024.0,0.118505859375,26,749,6.039718300598906e-06
30000,0.0,0.0,1024.0,0.1642431640625,32,753,8.06568777989014e-07
35000,0.0,0.0,1024.0,0.45552246093750004,44,766,4.061958861711901e-06
40000,0.0,0.0,1024.0,0.8217578125000001,68,766,8.890568096830975e-06
45000,0.0,0.0,1024.0,0.9067919921875,112,767,0.0006176577880978584
50000,0.0,0.0,1024.0,0.7449169921875,122,767,0.0004312266537453979
55000,0.0,0.0,1024.0,0.5283935546875,129,771,0.0003503154148347676
60000,0.0,0.0,1024.0,0.38528320312500003,139,771,0.0001308745122514665
65000,0.0,0.0,1024.0,0.4770800781249999,148,771,0.0001516526535851881
70000,0.0,0.0,1024.0,0.5164453125,154,771,0.00010033019498223439
75000,0.0,0.0,1024.0,0.3260791015625,159,771,8.333883306477219e-05
80000,0.0,0.0,1024.0,0.19154785156249998,165,771,0.0009450484649278224
85000,0.0,0.0,1024.0,0.15097167968749997,171,771,6.658347410848364e-05
90000,0.0,0.0,1024.0,0.8274267578124999,197,771,0.0006356434896588326
95000,0.0,0.0,1024.0,0.9358837890624999,243,772,1.784955384209752e-05
100000,0.0,0.0,1024.0,0.8224707031249998,273,772,1.5099345546332188e-05
105000,0.0,0.0,1024.0,0.9398388671875001,321,772,0.0005254858988337219
110000,0.0,0.0,1024.0,0.893564453125,388,772,4.682524740928784e-05
115000,0.0,0.0,1024.0,0.8955419921875001,414,774,0.0008643519831821322
120000,0.0,0.0,1024.0,0.8567480468750001,462,774,0.00010514263703953475
125000,0.0,0.0,1024.0,0.9189208984375,498,774,0.0003446725895628333
130000,0.0,0.0,1024.0,0.8390380859375,524,774,5.35155922989361e-05
135000,0.0,0.0,1024.0,0.928193359375,564,775,0.00015449906641151756
140000,0.0,0.0,1024.0,0.9725341796875,697,775,0.00035206301254220307
145000,0.9736328125,0.0,30.0,0.9662499999999999,831,775,2.4885186576284468e-05
150000,0.0,0.0,1024.0,0.9582080078125002,952,775,6.630580901401117e-05
155000,0.0,0.0,1024.0,0.962822265625,1077,775,8.710530528333038e-05
160000,0.9736328125,0.0,30.0,0.9699853515625,1210,775,3.159441621392034e-05
165000,0.9736328125,0.0,30.0,0.970556640625,1364,775,4.450422784429975e-05
170000,0.9736328125,0.0,30.0,0.9639648437499998,1485,775,0.0024725671391934156
175000,0.0,0.0,1024.0,0.9675244140624999,1635,775,0.00021469783678185195
180000,0.9736328125,0.0,30.0,0.9680517578125001,1768,775,0.0007407877128571272
185000,0.0,0.0,1024.0,0.8663183593749999,1831,775,0.0012285971315577626
190000,0.0,0.0,1024.0,0.9524511718750001,1898,775,8.979797712527215e-05
195000,0.9736328125,0.0,30.0,0.9696337890625001,2026,775,0.0007309651700779796
200000,0.9736328125,0.0,30.0,0.97328125,2184,775,9.511206008028239e-05
205000,0.9736328125,0.0,30.0,0.9702490234374999,2337,775,0.0001097139684134163
210000,0.9736328125,0.0,30.0,0.967919921875,2488,775,0.0011066918959841132
215000,0.9736328125,0.0,30.0,0.970908203125,2635,775,0.0005976146785542369
220000,0.9736328125,0.0,30.0,0.9699853515625,2782,775,0.0001125530106946826
225000,0.9736328125,0.0,30.0,0.9730175781249999,2941,775,0.00015019596321508288
230000,0.9736328125,0.0,30.0,0.9719628906249997,3086,775,0.000130675412947312
235000,0.975390625,0.0,28.0,0.9730175781250001,3242,775,6.824634328950197e-05
240000,0.0,0.0,1024.0,0.971083984375,3392,775,0.00012515157868620008
245000,0.0,0.0,1024.0,0.9742041015624998,3541,775,3.173860386596061e-05
250000,0.9525390625,0.0,54.0,0.9596142578124999,3661,775,0.0008705498185008764
255000,0.0,0.0,1024.0,0.9664257812499999,3800,775,0.00014893009210936725
260000,0.975390625,0.0,28.0,0.9710839843750001,3961,775,4.748701394419186e-05
265000,0.975390625,0.0,28.0,0.9673046874999999,4115,775,0.001444030087441206
270000,0.0,0.0,1024.0,0.9633496093749999,4262,775,0.0005109228077344596
275000,0.975390625,0.0,28.0,0.9720947265625,4403,775,0.0010934502352029085
280000,0.975390625,0.0,28.0,0.9713476562499999,4564,775,5.177516504772939e-05
285000,0.9736328125,0.0,30.0,0.9644921875,4713,775,0.0011645292397588491
290000,0.9736328125,0.0,30.0,0.970205078125,4836,775,1.5235639693855774e-05
295000,0.9736328125,0.0,30.0,0.9690624999999999,4992,775,0.0008940986590459943
300000,0.9736328125,0.0,30.0,0.9727099609375001,5148,775,0.0005093383952043951
305000,0.975390625,0.0,28.0,0.971787109375,5302,775,0.0006843242445029318
310000,0.0,0.0,1024.0,0.9125048828125001,5402,775,0.0004543317772913724
315000,0.0,0.0,1024.0,0.9684033203125001,5481,775,0.0004563833645079285
320000,0.975390625,0.0,28.0,0.9724462890625001,5610,775,5.843199687660672e-05
325000,0.9736328125,0.0,30.0,0.9615478515624998,5752,775,2.202478572144173e-05
330000,0.975390625,0.0,28.0,0.9737207031249999,5909,775,0.0009406508761458099
335000,0.0,0.0,1024.0,0.9608447265625001,6041,775,2.7620682885753922e-05
340000,0.0,0.0,1024.0,0.9671728515624999,6189,775,0.0001500648504588753
345000,0.975390625,0.0,28.0,0.9743798828125,6338,775,0.0003364217991475016
350000,0.975390625,0.0,28.0,0.9575927734375,6496,775,0.0004818728775717318
355000,0.0,0.0,1024.0,0.9335986328125001,6607,775,0.0005151408258825541
360000,0.975390625,0.0,28.0,0.97099609375,6742,775,0.0011166861513629556
365000,0.975390625,0.0,28.0,0.9737207031249999,6906,775,9.047771891346201e-05
370000,0.975390625,0.0,28.0,0.9746875000000003,7075,775,0.0004523630195762962
375000,0.975390625,0.0,28.0,0.9735449218750001,7224,775,0.000439997180365026
380000,0.975390625,0.0,28.0,0.974072265625,7393,775,0.00045660402975045145
385000,0.975390625,0.0,28.0,0.96888671875,7551,775,1.9516024622134864e-05
390000,0.0,0.0,1024.0,0.9742919921874998,7713,775,0.0001132864854298532
395000,0.975390625,0.0,28.0,0.9738525390624998,7869,775,0.0008349225390702486
