step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,360.0,0.0,0,1,
5000,0.0,0.0,360.0,0.0,13,32,0.00011459545930847526
10000,0.0,0.0,360.0,0.0,27,32,9.663420314609539e-06
15000,0.0,0.0,360.0,0.0,41,32,5.338171104085632e-05
20000,0.0,0.0,360.0,0.0,55,32,1.952504135260824e-05
25000,0.0,0.0,360.0,0.0,69,35,5.52657638763776e-07
30000,0.0,0.0,360.0,0.0,83,35,7.2435551601302e-07
35000,0.0,0.0,360.0,0.0,97,35,2.307821915792374e-07
40000,0.0,0.0,360.0,0.0,111,37,8.079469893118585e-08
45000,0.0,0.0,360.0,0.0,125,37,1.1373744257525686e-07
50000,0.0,0.0,360.0,0.0,138,37,4.7475207765046434e-08
55000,0.0,0.0,360.0,0.0,152,37,3.001164827765024e-08
60000,0.0,0.0,360.0,0.0,166,37,5.447260775781615e-08
65000,0.0,0.0,360.0,0.0,180,37,1.1887256334830454e-07
70000,0.0,0.0,360.0,0.0,194,37,5.5787168662391196e-08
75000,0.0,0.0,360.0,0.0,208,37,7.223433584613304e-08
80000,0.0,0.0,360.0,0.0,222,37,1.99212735196852e-08
85000,0.0,0.0,360.0,0.0,236,37,4.76193697807048e-08
90000,0.0,0.0,360.0,0.0,250,40,1.6127899016282754e-08
95000,0.0,0.0,360.0,0.0,263,40,1.0695846874853032e-08
100000,0.0,0.0,360.0,0.0,277,44,1.4715900498174506e-08
105000,0.0,0.0,360.0,0.0,291,44,2.3658479619825812e-08
110000,0.0,0.0,360.0,0.0,305,44,9.754565866160192e-08
115000,0.0,0.0,360.0,0.0,319,44,2.110633268159745e-08
120000,0.0,0.0,360.0,0.0,333,44,6.319967660317616e-09
125000,0.0,0.0,360.0,0.0,347,44,3.8037843097527e-08
130000,0.0,0.0,360.0,0.0,361,44,6.129265983645382e-08
135000,0.0,0.0,360.0,0.0,375,45,7.707694926750719e-09
140000,0.0,0.0,360.0,0.0,388,45,8.190906619631733e-09
145000,0.0,0.0,360.0,0.0,402,45,3.0277959695013124e-08
150000,0.0,0.0,360.0,0.0,416,45,2.373205454375693e-08
155000,0.0,0.0,360.0,0.0,430,45,5.477085451843777e-09
160000,0.0,0.0,360.0,0.0,444,45,1.0933957739212019e-08
165000,0.0,0.0,360.0,0.0,458,45,3.0437476539191266e-08
170000,0.0,0.0,360.0,0.0,472,45,5.024396454444968e-09
175000,0.0,0.0,360.0,0.0,486,45,6.41088337971496e-09
180000,0.0,0.0,360.0,0.0,500,45,8.575237409047531e-09
185000,0.0,0.0,360.0,0.0,513,45,1.4188204389142811e-08
190000,0.0,0.0,360.0,0.0,527,45,9.865404493325514e-09
195000,0.0,0.0,360.0,0.0,541,45,3.1342817230495257e-09
200000,0.0,0.0,360.0,0.0,555,45,1.382751424472417e-08
205000,0.0,0.0,360.0,0.0,569,45,5.581584971992015e-08
210000,0.0,0.0,360.0,0.019124999999999996,583,45,2.9550260904898096e-08
215000,0.0,0.0,360.0,0.0,597,45,2.066187754223847e-08
220000,0.0,0.0,360.0,0.0,611,45,1.223387346982463e-08
225000,0.0,0.0,360.0,0.0,625,45,1.6888851206431355e-08
230000,0.0,0.0,360.0,0.0,639,45,3.179926366669861e-08
235000,0.0,0.0,360.0,0.0,653,45,5.918278755956408e-09
240000,0.0,0.0,360.0,0.0,666,45,4.2446991699307546e-08
245000,0.0,0.0,360.0,0.0,680,45,7.142017643957388e-09
250000,0.0,0.0,360.0,0.0,694,45,4.617421112129705e-09
255000,0.0,0.0,360.0,0.0,708,45,9.802938016889584e-09
260000,0.0,0.0,360.0,0.0,722,45,3.2812042860541624e-08
265000,0.0,0.0,360.0,0.0,736,45,5.436945338388455e-10
270000,0.0,0.0,360.0,0.0,750,45,4.099534933743598e-08
275000,0.0,0.0,360.0,0.0,764,48,2.5377480117327877e-09
280000,0.0,0.0,360.0,0.0,778,48,1.4106346091224964e-09
285000,0.0,0.0,360.0,0.0,791,48,2.2502055774253904e-09
290000,0.0,0.0,360.0,0.0,805,48,1.2389822501290837e-09
295000,0.0,0.0,360.0,0.0,819,48,8.89366305045769e-08
300000,0.0,0.0,360.0,0.020874999999999998,834,48,8.05283804083956e-08
305000,0.0,0.0,360.0,0.0,847,48,1.4582458573997314e-09
310000,0.0,0.0,360.0,0.0,861,48,6.503664451429358e-08
315000,0.0,0.0,360.0,0.0,875,48,1.3643144392005979e-08
320000,0.0,0.0,360.0,0.0,889,48,9.679290258191031e-09
325000,0.0,0.0,360.0,0.0,903,48,1.428413920478988e-08
330000,0.0,0.0,360.0,0.011625000000000002,917,48,7.0591172907086275e-09
335000,0.0,0.0,360.0,0.0,931,48,1.444301123143532e-09
340000,0.0,0.0,360.0,0.0,945,48,3.3320577408346708e-09
345000,0.0,0.0,360.0,0.0245,959,48,5.044866497883049e-07
350000,0.0,0.0,360.0,0.0245,973,48,2.212879124385836e-08
355000,0.0,0.0,360.0,0.0,987,48,9.357297159340305e-09
360000,0.0,0.0,360.0,0.0,1001,48,5.892695398301839e-08
365000,0.0,0.0,360.0,0.0,1015,48,2.2559982326697536e-08
370000,0.0,0.0,360.0,0.0,1029,48,4.583888824072346e-08
375000,0.0,0.0,360.0,0.0,1042,48,2.3264160375902065e-08
380000,0.0,0.0,360.0,0.0,1056,48,3.5597579994828266e-08
385000,0.0,0.0,360.0,0.0,1070,48,1.092764634336163e-08
390000,0.0,0.0,360.0,0.0,1084,48,1.80986212683365e-08
395000,0.0,0.0,360.0,0.0,1098,48,1.0014982620987212e-08
