step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,490.0,0.0,0,1,,1.0
5000,0.0,0.0,490.0,0.0,10,60,1.3268315512959816e-07,0.940625
10000,0.0,0.0,490.0,0.0,20,60,2.130375946762797e-07,0.88125
15000,0.0,0.0,490.0,0.0,30,60,8.855823097064786e-08,0.821875
20000,0.0,0.0,490.0,0.0,40,60,5.7063250125111153e-08,0.7625
25000,0.0,0.0,490.0,0.0,51,75,5.461264436235069e-07,0.703125
30000,0.0,0.0,490.0,0.0,61,75,6.781051808957272e-08,0.64375
35000,0.0,0.0,490.0,0.0,71,75,7.69621095741968e-08,0.5843750000000001
40000,0.0,0.0,490.0,0.0,81,75,2.6628949711948735e-08,0.525
45000,0.0,0.0,490.0,0.0,91,75,2.0667872036028712e-07,0.46562500000000007
50000,0.0,0.0,490.0,0.0,102,75,4.7010438208872074e-08,0.40625
55000,0.0,0.0,490.0,0.0,112,75,7.702585236302184e-08,0.34687500000000004
60000,0.0,0.0,490.0,0.0,122,75,1.095103456805191e-07,0.2875000000000001
65000,0.0,0.0,490.0,0.0,132,76,2.9604962037410587e-07,0.22812500000000002
70000,0.0,0.0,490.0,0.0,142,79,3.937391852559813e-07,0.16875000000000007
75000,0.0,0.0,490.0,0.0,153,79,5.222209331634531e-09,0.109375
80000,0.0,0.0,490.0,0.0,163,79,9.147957058530665e-09,0.050000000000000044
85000,0.0,0.0,490.0,0.0,173,79,1.79141508738212e-07,0.050000000000000044
90000,0.0,0.0,490.0,0.0,183,79,2.6999318336606848e-08,0.050000000000000044
95000,0.0,0.0,490.0,0.0,193,79,7.3082428997395255e-09,0.050000000000000044
100000,0.0,0.0,490.0,0.0,204,79,6.7876655407417275e-09,0.050000000000000044
105000,0.0,0.0,490.0,0.0,214,79,1.128579096842941e-08,0.050000000000000044
110000,0.0,0.0,490.0,0.0,224,79,6.212509617853357e-09,0.050000000000000044
115000,0.0,0.0,490.0,0.0,234,79,2.7369516431008378e-08,0.050000000000000044
120000,0.0,0.0,490.0,0.0,244,79,3.060555187062164e-08,0.050000000000000044
125000,0.0,0.0,490.0,0.0,255,79,3.620116428848519e-09,0.050000000000000044
130000,0.0,0.0,490.0,0.0,265,79,1.4384479385398663e-08,0.050000000000000044
135000,0.0,0.0,490.0,0.0,275,79,1.2005228811062807e-08,0.050000000000000044
140000,0.0,0.0,490.0,0.0,285,79,9.177192339393514e-10,0.050000000000000044
145000,0.0,0.0,490.0,0.0,295,79,3.537276915821508e-09,0.050000000000000044
150000,0.0,0.0,490.0,0.0,306,79,4.4918731845200455e-08,0.050000000000000044
155000,0.0,0.0,490.0,0.0,316,79,1.7228540372116186e-08,0.050000000000000044
160000,0.0,0.0,490.0,0.0,326,79,3.948275661969092e-07,0.050000000000000044
165000,0.0,0.0,490.0,0.0,336,79,1.5106726980462781e-09,0.050000000000000044
170000,0.0,0.0,490.0,0.0,346,79,1.2135842331062463e-09,0.050000000000000044
175000,0.0,0.0,490.0,0.0,357,79,5.7869780079045086e-08,0.050000000000000044
180000,0.0,0.0,490.0,0.0,367,79,3.624917033206998e-09,0.050000000000000044
185000,0.0,0.0,490.0,0.0,377,79,1.4359867073210353e-08,0.050000000000000044
190000,0.0,0.0,490.0,0.0,387,79,1.1862545612473241e-08,0.050000000000000044
195000,0.0,0.0,490.0,0.0,397,79,4.1651983195833964e-08,0.050000000000000044
200000,0.0,0.0,490.0,0.0,408,79,4.3349994705010886e-09,0.050000000000000044
205000,0.0,0.0,490.0,0.0,418,79,1.626938472831796e-09,0.050000000000000044
210000,0.0,0.0,490.0,0.0,428,79,7.865722295719024e-09,0.050000000000000044
215000,0.0,0.0,490.0,0.0,438,79,3.800010972554446e-09,0.050000000000000044
220000,0.0,0.0,490.0,0.0,448,79,4.0698150627349605e-08,0.050000000000000044
225000,0.0,0.0,490.0,0.0,459,79,9.170012305048658e-09,0.050000000000000044
230000,0.0,0.0,490.0,0.0,469,79,8.38598079866415e-09,0.050000000000000044
235000,0.0,0.0,490.0,0.0,479,79,3.030275586013431e-09,0.050000000000000044
240000,0.0,0.0,490.0,0.0,489,79,4.053524182978663e-10,0.050000000000000044
245000,0.0,0.0,490.0,0.0,500,79,1.289003925819543e-08,0.050000000000000044
250000,0.0,0.0,490.0,0.0,510,79,4.715281249900727e-07,0.050000000000000044
255000,0.0,0.0,490.0,0.0,520,79,3.9011571750791063e-10,0.050000000000000044
260000,0.0,0.0,490.0,0.0,530,79,6.441046029870279e-10,0.050000000000000044
265000,0.0,0.0,490.0,0.0,540,79,4.066938452673696e-10,0.050000000000000044
270000,0.0,0.0,490.0,0.0,551,79,2.4113578689366477e-08,0.050000000000000044
275000,0.0,0.0,490.0,0.0,561,79,1.788194126106646e-08,0.050000000000000044
280000,0.0,0.0,490.0,0.0,571,79,7.521041567315478e-09,0.050000000000000044
285000,0.0,0.0,490.0,0.0,581,79,1.3889415173551356e-09,0.050000000000000044
290000,0.0,0.0,490.0,0.0,591,79,3.217736477267863e-08,0.050000000000000044
295000,0.0,0.0,490.0,0.0,602,79,5.150573301193617e-10,0.050000000000000044
300000,0.0,0.0,490.0,0.0,612,79,9.35719723926809e-10,0.050000000000000044
305000,0.0,0.0,490.0,0.0,622,79,1.9894640601592073e-08,0.050000000000000044
310000,0.0,0.0,490.0,0.0,632,79,6.945232655652944e-08,0.050000000000000044
315000,0.0,0.0,490.0,0.0,642,79,3.409949655974742e-09,0.050000000000000044
320000,0.0,0.0,490.0,0.0,653,79,1.870939514425629e-10,0.050000000000000044
325000,0.0,0.0,490.0,0.0,663,79,6.868015045569109e-10,0.050000000000000044
330000,0.0,0.0,490.0,0.0,673,79,2.3885618816166243e-08,0.050000000000000044
