step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,1024.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,1024.0,0.0,4,51,6.881695640004182e-07,0.05,0.0004223279082872813,22.0
10000,0.0,0.0,1024.0,0.0,9,67,2.551628597302624e-07,0.05,0.00039959356266558346,26.0
15000,0.0,0.0,1024.0,0.0,14,93,1.2179543773527257e-07,0.05,0.0007884626463093152,33.0
20000,0.0,0.0,1024.0,0.0,19,124,3.861153459183697e-07,0.05,0.0005734266460745235,43.0
25000,0.0,0.0,1024.0,0.0,24,148,2.2956588452416327e-07,0.05,0.0006838312854204613,53.0
30000,0.0,0.0,1024.0,0.0,29,195,3.3287619771726895e-07,0.05,0.0006078581650870249,61.0
35000,0.0,0.0,1024.0,0.0,34,268,5.257508632894314e-07,0.05,0.0006620852038450084,69.0
40000,0.0,0.0,1024.0,0.0,39,319,1.8922982292224333e-07,0.05,0.0007737060829322048,70.0
45000,0.0,0.0,1024.0,0.0,43,344,1.8613630459185515e-07,0.05,0.000363805277284739,71.0
50000,0.0,0.0,1024.0,0.0,48,407,7.355392881436273e-07,0.05,0.000452852863361452,75.0
55000,0.0,0.0,1024.0,0.0,53,430,1.5547960856565624e-06,0.05,0.0003363816837517693,75.0
60000,0.0,0.0,1024.0,0.0,58,470,1.326047140537412e-06,0.05,0.0003190174181646991,77.0
65000,0.0,0.0,1024.0,0.009877929687499998,63,484,1.5461888835943682e-07,0.05,0.00039027591237289277,77.0
70000,0.0,0.0,1024.0,0.009877929687499998,68,509,6.852831688775041e-07,0.05,0.00021912221867187798,77.0
75000,0.0,0.0,1024.0,0.046376953124999995,73,540,4.091278071882698e-07,0.05,0.00021060262998648884,84.0
80000,0.0,0.0,1024.0,0.060429687499999996,79,551,4.853051791542384e-07,0.05,0.00028030025682807333,84.0
85000,0.0,0.0,1024.0,0.0505517578125,83,566,3.879387804772705e-06,0.05,0.00027677091816190053,84.0
