step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,80.0,0.0,0,1,,1.0
5000,0.0,0.0,80.0,0.0,62,30,2.1982152986765868e-07,0.940625
10000,0.0,0.0,80.0,0.0,125,33,1.0419650209314568e-07,0.88125
15000,0.0,0.0,80.0,0.0,187,33,1.610032853704979e-07,0.821875
20000,0.0,0.0,80.0,0.0,250,41,5.089568233529462e-08,0.7625
25000,0.0,0.0,80.0,0.0,312,55,4.380240525847512e-08,0.703125
30000,0.0,0.0,80.0,0.0,375,56,1.6853259410254395e-07,0.64375
35000,0.0,0.0,80.0,0.0,437,59,2.450788372243551e-07,0.5843750000000001
40000,0.0,0.0,80.0,0.0,500,59,7.68797576711222e-08,0.525
45000,0.0,0.0,80.0,0.0,562,59,1.9289443287107133e-07,0.46562500000000007
50000,0.0,0.0,80.0,0.0,625,59,4.939517452839937e-07,0.40625
55000,0.0,0.0,80.0,0.0,687,59,1.5895574279056746e-07,0.34687500000000004
60000,0.0,0.0,80.0,0.0,750,59,8.681377039465588e-08,0.2875000000000001
65000,0.0,0.0,80.0,0.0,812,59,5.117769319440413e-08,0.22812500000000002
70000,0.0,0.0,80.0,0.0,875,59,1.742075284028033e-08,0.16875000000000007
75000,0.0,0.0,80.0,0.0,937,59,1.5194994773537474e-07,0.109375
80000,0.0,0.0,80.0,0.0,1000,59,4.330917136030621e-08,0.050000000000000044
85000,0.0,0.0,80.0,0.0,1062,59,2.985291658319511e-08,0.050000000000000044
90000,0.0,0.0,80.0,0.0,1125,59,2.7849075934227585e-08,0.050000000000000044
95000,0.0,0.0,80.0,0.0,1187,59,8.935201378790225e-08,0.050000000000000044
100000,0.0,0.0,80.0,0.0,1250,59,2.1161762120414096e-08,0.050000000000000044
105000,0.0,0.0,80.0,0.0,1312,59,8.894863512409756e-09,0.050000000000000044
110000,0.0,0.0,80.0,0.0,1375,59,4.315366552987143e-08,0.050000000000000044
115000,0.0,0.0,80.0,0.0,1437,59,8.522130201527034e-08,0.050000000000000044
120000,0.0,0.0,80.0,0.0,1500,59,3.2381748837906343e-07,0.050000000000000044
125000,0.0,0.0,80.0,0.0,1562,59,1.782939129668648e-08,0.050000000000000044
130000,0.0,0.0,80.0,0.0,1625,59,1.1533314747680379e-08,0.050000000000000044
135000,0.0,0.0,80.0,0.0,1687,59,1.479482047983538e-08,0.050000000000000044
