step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,1024.0,0.0,0,1,,1.0
5000,0.0,0.0,1024.0,0.0,4,459,7.150507030928566e-08,0.940625
10000,0.0,0.0,1024.0,0.01794704861111111,9,570,1.9890137537004193e-06,0.88125
15000,0.0,0.0,1024.0,0.047597656249999995,15,656,6.533854843837616e-07,0.821875
20000,0.0,0.0,1024.0,0.03757709703947368,19,673,4.084849479113473e-06,0.7625
25000,0.0,0.0,1024.0,0.07870117187499999,25,704,7.229093057503633e-07,0.703125
30000,0.0,0.0,1024.0,0.070625,30,723,9.436629397896468e-07,0.64375
35000,0.0,0.0,1024.0,0.076865234375,35,741,1.1064801583415829e-05,0.5843750000000001
40000,0.0,0.0,1024.0,0.15913574218749998,42,759,2.654970785442856e-06,0.525
45000,0.0,0.0,1024.0,0.43349609375,53,771,2.6135019652429037e-05,0.46562500000000007
50000,0.0,0.0,1024.0,0.7368212890624999,70,772,1.0449282854096964e-05,0.40625
55000,0.0,0.0,1024.0,0.8207470703125,94,777,4.914465534966439e-05,0.34687500000000004
60000,0.0,0.0,1024.0,0.7562548828125,111,777,7.554056355729699e-05,0.2875000000000001
65000,0.0,0.0,1024.0,0.661728515625,122,778,7.269850902957842e-05,0.22812500000000002
70000,0.0,0.0,1024.0,0.5670166015625,131,779,0.00015170290134847164,0.16875000000000007
75000,0.0,0.0,1024.0,0.57646484375,143,779,7.507771078962833e-05,0.109375
80000,0.0,0.0,1024.0,0.5832519531250001,153,779,4.8612215323373675e-05,0.050000000000000044
85000,0.0,0.0,1024.0,0.5215185546875001,161,779,6.110062531661242e-05,0.050000000000000044
90000,0.0,0.0,1024.0,0.3978857421875,170,779,0.0002010162570513785,0.050000000000000044
95000,0.0,0.0,1024.0,0.3672216796875,175,779,0.00010064525849884376,0.050000000000000044
100000,0.0,0.0,1024.0,0.24587402343749995,180,779,0.0026339709293097258,0.050000000000000044
105000,0.0,0.0,1024.0,0.20250976562499998,186,779,0.000104816812381614,0.050000000000000044
110000,0.0,0.0,1024.0,0.1175048828125,191,779,0.0002005229180213064,0.050000000000000044
115000,0.0,0.0,1024.0,0.10248535156249998,196,779,0.00012495227565523237,0.050000000000000044
120000,0.0,0.0,1024.0,0.08698242187499998,202,779,0.0025544557720422745,0.050000000000000044
125000,0.0,0.0,1024.0,0.043134765624999995,207,779,0.00012211553985252976,0.050000000000000044
130000,0.0,0.0,1024.0,0.043134765624999995,212,779,0.00017043996194843203,0.050000000000000044
135000,0.0,0.0,1024.0,0.043134765624999995,216,779,0.00018266172264702618,0.050000000000000044
140000,0.0,0.0,1024.0,0.017788085937499996,221,779,6.139813194749877e-05,0.050000000000000044
145000,0.0,0.0,1024.0,0.013393554687499998,226,779,2.8680444302153774e-05,0.050000000000000044
150000,0.0,0.0,1024.0,0.013393554687499998,231,780,4.431832712725736e-05,0.050000000000000044
155000,0.0,0.0,1024.0,0.013393554687499998,236,780,8.504054858349264e-05,0.050000000000000044
160000,0.0,0.0,1024.0,0.013393554687499998,241,780,5.2487612265395e-05,0.050000000000000044
165000,0.0,0.0,1024.0,0.019589843749999995,246,780,6.253385072341189e-05,0.050000000000000044
170000,0.0,0.0,1024.0,0.019589843749999995,251,780,2.2186211936059408e-05,0.050000000000000044
175000,0.0,0.0,1024.0,0.033466796874999996,256,780,2.8576832846738398e-05,0.050000000000000044
180000,0.0,0.0,1024.0,0.033466796874999996,261,780,2.0428742573130876e-05,0.050000000000000044
185000,0.0,0.0,1024.0,0.013876953124999997,266,780,3.071185346925631e-05,0.050000000000000044
190000,0.0,0.0,1024.0,0.037641601562499995,271,780,2.2784130123909563e-05,0.050000000000000044
195000,0.0,0.0,1024.0,0.023764648437499997,276,780,3.779615326493513e-06,0.050000000000000044
200000,0.0,0.0,1024.0,0.023764648437499997,281,780,1.1500601431180257e-05,0.050000000000000044
205000,0.0,0.0,1024.0,0.023764648437499997,286,780,6.230299732123967e-06,0.050000000000000044
210000,0.0,0.0,1024.0,0.0,291,780,1.581348988111131e-05,0.050000000000000044
215000,0.0,0.0,1024.0,0.012294921874999998,296,780,1.318650902248919e-05,0.050000000000000044
220000,0.0,0.0,1024.0,0.036103515625,301,780,1.0896862477238756e-05,0.050000000000000044
225000,0.0,0.0,1024.0,0.0664501953125,306,780,2.5265628664783435e-06,0.050000000000000044
230000,0.0,0.0,1024.0,0.06645019531249999,311,780,4.464352059585508e-06,0.050000000000000044
235000,0.0,0.0,1024.0,0.0541552734375,316,780,3.104882489424199e-05,0.050000000000000044
240000,0.0,0.0,1024.0,0.0303466796875,321,780,1.5866560261201812e-06,0.050000000000000044
245000,0.0,0.0,1024.0,0.040849609375,327,780,1.9175779470970156e-06,0.050000000000000044
250000,0.0,0.0,1024.0,0.040849609375,332,780,1.084329824152519e-06,0.050000000000000044
255000,0.0,0.0,1024.0,0.0638671875,337,780,1.0966598892991897e-05,0.050000000000000044
260000,0.0,0.0,1024.0,0.076162109375,342,780,1.0896403637161711e-06,0.050000000000000044
265000,0.0,0.0,1024.0,0.11192382812499999,348,780,5.700281326426193e-05,0.050000000000000044
270000,0.0,0.0,1024.0,0.13119628906249997,353,780,4.5611222958541475e-06,0.050000000000000044
275000,0.0,0.0,1024.0,0.14564453125,359,780,1.9835577404592186e-05,0.050000000000000044
280000,0.0,0.0,1024.0,0.1424365234375,364,780,1.2062147334290785e-06,0.050000000000000044
285000,0.0,0.0,1024.0,0.1785595703125,371,780,9.554524694976863e-06,0.050000000000000044
290000,0.0,0.0,1024.0,0.24684082031250001,378,780,3.2515566772417515e-07,0.050000000000000044
295000,0.0,0.0,1024.0,0.31857421875,385,780,2.1484947865246795e-05,0.050000000000000044
300000,0.0,0.0,1024.0,0.45247070312499993,396,780,4.2425985157024115e-05,0.050000000000000044
305000,0.0,0.0,1024.0,0.8518701171874999,422,780,2.7031499485019594e-05,0.050000000000000044
310000,0.0,0.0,1024.0,0.8780517578124998,467,780,5.307556057232432e-05,0.050000000000000044
315000,0.95078125,0.0,56.0,0.834326171875,502,780,0.0004835556319449097,0.050000000000000044
320000,0.0,0.0,1024.0,0.6462939453125001,510,780,0.00011592543160077184,0.050000000000000044
325000,0.0,0.0,1024.0,0.4351318359375,515,780,9.029802458826452e-05,0.050000000000000044
330000,0.0,0.0,1024.0,0.2599267578125,520,780,5.061654155724682e-05,0.050000000000000044
335000,0.0,0.0,1024.0,0.1384912109375,525,780,2.8155302061350085e-05,0.050000000000000044
340000,0.0,0.0,1024.0,0.028984374999999996,530,780,6.632765871472657e-05,0.050000000000000044
345000,0.0,0.0,1024.0,0.08981933593749998,536,780,0.0006911478703841567,0.050000000000000044
350000,0.0,0.0,1024.0,0.13177734375,542,780,4.719871867564507e-05,0.050000000000000044
355000,0.0,0.0,1024.0,0.7428515625,561,780,2.436278373352252e-05,0.050000000000000044
360000,0.0,0.0,1024.0,0.7143652343749999,572,780,3.157001265208237e-05,0.050000000000000044
365000,0.0,0.0,1024.0,0.833447265625,604,780,0.0003677178465295583,0.050000000000000044
370000,0.0,0.0,1024.0,0.8661083984375001,634,780,7.967483543325216e-05,0.050000000000000044
375000,0.0,0.0,1024.0,0.8181103515625001,653,780,0.00036172830732539296,0.050000000000000044
380000,0.0,0.0,1024.0,0.6618798828125,669,780,0.0006679126527160406,0.050000000000000044
385000,0.0,0.0,1024.0,0.727998046875,678,780,6.076076897443272e-05,0.050000000000000044
390000,0.0,0.0,1024.0,0.6297021484374999,690,780,4.4640604755841196e-05,0.050000000000000044
395000,0.0,0.0,1024.0,0.7023681640625,706,780,5.1579776481958106e-05,0.050000000000000044
