step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,250.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,250.0,0.0,20,11,1.234492265211884e-05,0.05,0.0008235298997450402,15.0
10000,0.0,0.0,250.0,0.0,40,11,1.8995466177784692e-07,0.05,0.0004414786665347994,16.0
15000,0.0,0.0,250.0,0.0,60,12,1.6893544625418144e-06,0.05,0.0008681160225003026,26.0
20000,0.0,0.0,250.0,0.0,80,12,1.064749142187793e-07,0.05,0.0003857059056154655,32.0
25000,0.0,0.0,250.0,0.0,100,12,1.3612387306238816e-07,0.05,0.0003996295039426626,32.0
30000,0.0,0.0,250.0,0.0,120,12,4.686850161306211e-07,0.05,0.0004386791258670547,39.0
35000,0.0,0.0,250.0,0.0,140,12,1.5794111050126958e-06,0.05,0.00028630183721714135,39.0
40000,0.0,0.0,250.0,0.0,160,12,6.321059800029616e-07,0.05,0.000387640613289277,40.0
45000,0.0,0.0,250.0,0.0,180,12,1.8904300702615728e-07,0.05,0.0002706943754677293,40.0
50000,0.0,0.0,250.0,0.0,200,12,3.486370019345486e-07,0.05,0.00025519901744004735,41.0
55000,0.0,0.0,250.0,0.0,220,12,3.2625894164084457e-07,0.05,0.0002238861978815543,41.0
60000,0.0,0.0,250.0,0.0,240,12,1.7211652902915375e-06,0.05,0.00036461139747973444,42.0
65000,0.0,0.0,250.0,0.0,260,12,2.1518835069400666e-07,0.05,0.00036320038516802035,43.0
70000,0.0,0.0,250.0,0.0,280,12,3.300090156699298e-07,0.05,0.00033277182123902946,43.0
75000,0.0,0.0,250.0,0.0,300,12,3.943517867810442e-07,0.05,0.0004151505297713137,44.0
80000,0.0,0.0,250.0,0.0,320,12,1.6907422661915916e-07,0.05,0.0002638494881542246,45.0
85000,0.0,0.0,250.0,0.0,340,12,3.6496447819445166e-07,0.05,0.0008095417263487075,51.0
90000,0.0,0.0,250.0,0.0,360,19,6.73310694310203e-07,0.05,0.0007842843283543463,72.0
95000,0.0,0.0,250.0,0.0,380,22,1.2107616953471734e-07,0.05,0.0003643077574490178,83.0
100000,0.0,0.0,250.0,0.0,400,23,4.905461423732049e-07,0.05,0.0005978981308390454,86.0
105000,0.0,0.0,250.0,0.0,420,23,4.221349172439659e-07,0.05,0.000294984378955111,88.0
110000,0.0,0.0,250.0,0.0,440,23,3.2149494018085534e-06,0.05,0.00027551820942180025,89.0
115000,0.0,0.0,250.0,0.0,460,24,4.1109345261247654e-07,0.05,0.0004738817577772734,93.0
120000,0.0,0.0,250.0,0.0,480,24,4.960801334163989e-07,0.05,0.00043570336292859046,104.0
125000,0.0,0.0,250.0,0.019399999999999994,500,24,3.063275926251663e-07,0.05,0.00026220188293312125,106.0
130000,0.0,0.0,250.0,0.03956,521,24,4.368460508885619e-07,0.05,0.0007561711589714838,111.0
135000,0.0,0.0,250.0,0.02228,541,24,8.194850124709774e-06,0.05,0.00033368708748353994,111.0
140000,0.0,0.0,250.0,0.019219999999999998,561,24,5.557588451665652e-07,0.05,0.00019631147496450814,111.0
145000,0.0,0.0,250.0,0.05464,582,24,1.511195023340406e-06,0.05,0.0005117224484985866,112.0
150000,0.0,0.0,250.0,0.0,602,24,1.2864543350588065e-06,0.05,0.0005486307490133562,114.0
155000,0.0,0.0,250.0,0.012740000000000001,622,24,9.761281489772955e-07,0.05,0.00021191116574348823,114.0
160000,0.0,0.0,250.0,0.0,642,24,3.523078703437932e-06,0.05,0.0001461118817661885,114.0
165000,0.0,0.0,250.0,0.0338,663,24,1.7558782019477803e-06,0.05,0.0001425557528788643,114.0
170000,0.0,0.0,250.0,0.0284,684,24,3.3145439374493435e-05,0.05,0.00012018203480688636,114.0
175000,0.9604,0.0,11.0,0.92674,784,24,3.655610271380283e-05,0.05,0.0001482561391680663,114.0
180000,0.0,0.0,250.0,0.76068,990,24,0.0009562099003233016,0.05,0.0002449411434321711,114.0
185000,0.0,0.0,250.0,0.43144,1026,24,0.0007613539346493781,0.05,0.00019859708485240964,114.0
190000,0.0,0.0,250.0,0.33282,1053,24,0.00020705594215542078,0.05,0.00017012619976945292,114.0
195000,0.0,0.0,250.0,0.27162,1079,24,0.0001015676898532547,0.05,0.0001589374931953829,114.0
