step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,60.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,60.0,0.0,83,39,1.4476199794444256e-05,0.05,0.0005859601499868225,30.0
10000,0.0,0.0,60.0,0.0,166,50,3.4114449931621493e-07,0.05,0.0006562416415574046,36.0
15000,0.0,0.0,60.0,0.0,250,61,1.0442013262945693e-06,0.05,0.0007990500911837207,44.0
20000,0.0,0.0,60.0,0.0,333,63,1.836679871303204e-06,0.05,0.0004836789252093913,46.0
25000,0.0,0.0,60.0,0.0,416,64,4.692599304689793e-07,0.05,0.0005627087147331766,47.0
30000,0.0,0.0,60.0,0.0,500,64,1.9328659561779205e-07,0.05,0.00047584126502743724,47.0
35000,0.0,0.0,60.0,0.0,583,64,3.6941281678082305e-07,0.05,0.00033020173156204187,47.0
40000,0.0,0.0,60.0,0.0,666,64,4.619851381448825e-07,0.05,0.00045035769244844946,47.0
45000,0.0,0.0,60.0,0.0,750,64,1.677223622209567e-07,0.05,0.00044594450611170727,47.0
50000,0.0,0.0,60.0,0.0,833,64,3.6045020124220173e-07,0.05,0.00035046453421545614,47.0
55000,0.0,0.0,60.0,0.0,916,64,5.664909394909046e-07,0.05,0.0002719217604080651,48.0
60000,0.0,0.0,60.0,0.0,1000,65,1.5440855349879712e-06,0.05,0.0002892441747047772,51.0
65000,0.0,0.0,60.0,0.0,1083,65,1.2504665392043535e-07,0.05,0.0002732267910992359,51.0
70000,0.0,0.0,60.0,0.0,1166,65,3.3856127856779494e-07,0.05,0.00023069562578132595,51.0
75000,0.0,0.0,60.0,0.0,1250,65,2.1405290340226202e-07,0.05,0.00030703284872771387,53.0
80000,0.0,0.0,60.0,0.0,1333,71,2.9790442113153404e-07,0.05,0.0002500981007853149,58.0
85000,0.0,0.0,60.0,0.0,1416,73,4.865830760536483e-07,0.05,0.00026419689720491753,63.0
90000,0.0,0.0,60.0,0.0,1500,94,1.6261053303878725e-07,0.05,0.00031586092476293415,80.0
95000,0.0,0.0,60.0,0.0,1583,99,3.0455245791927155e-07,0.05,0.00026277818577509943,83.0
100000,0.0,0.0,60.0,0.0,1667,99,1.4006691344548017e-06,0.05,0.00020715108102217325,83.0
105000,0.0,0.0,60.0,0.0,1750,100,1.1638204000519181e-07,0.05,0.00024002823971135554,84.0
110000,0.0,0.0,60.0,0.0,1834,100,4.118145398024353e-07,0.05,0.00021711984236564853,84.0
115000,0.0,0.0,60.0,0.0,1917,100,2.0644706637540367e-06,0.05,0.0003066263391726354,84.0
120000,0.0,0.0,60.0,0.0,2000,100,1.4715290319600172e-07,0.05,0.00021757303983204032,84.0
125000,0.0,0.0,60.0,0.03875,2090,100,5.175684236746747e-07,0.05,0.00024984342265309907,84.0
130000,0.0,0.0,60.0,0.0,2175,100,2.870598336812691e-07,0.05,0.00016563109006865106,86.0
135000,0.0,0.0,60.0,0.0,2258,100,1.389590761391446e-05,0.05,0.0001626633241128825,86.0
140000,0.0,0.0,60.0,0.0,2341,100,1.530355802970007e-06,0.05,0.0001504424463268607,86.0
145000,0.0,0.0,60.0,0.0,2425,100,4.697472832049243e-06,0.05,0.00015702469385872597,86.0
150000,0.0,0.0,60.0,0.0,2509,100,4.789432296092855e-06,0.05,0.00017226159309799001,86.0
155000,0.0,0.0,60.0,0.05125,2593,103,1.0853318599401973e-05,0.05,0.0003337474588016657,88.0
160000,0.0,0.0,60.0,0.06625,2682,103,0.000989942462183535,0.05,0.00019014261370492777,88.0
165000,0.0,0.0,60.0,0.05574999999999999,2766,103,3.32223171426449e-05,0.05,0.000172659970677851,88.0
170000,0.0,0.0,60.0,0.23475000000000001,2862,103,0.00013280900020617992,0.05,0.0003523098179892293,88.0
175000,0.0,0.0,60.0,0.4327500000000001,3053,104,6.900857260916382e-05,0.05,0.0005973283506682557,96.0
180000,0.0,0.0,60.0,0.01175,3140,104,0.0033377448562532663,0.05,0.0003070958485438867,96.0
185000,0.0,0.0,60.0,0.0,3223,104,0.0001223997096531093,0.05,0.00015955273000138097,96.0
190000,0.0,0.0,60.0,0.0,3306,104,0.00012857829278800637,0.05,0.0001461430208648251,96.0
195000,0.0,0.0,60.0,0.0,3390,104,1.5521281966357492e-05,0.05,0.00013441539287853256,96.0
