step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,1024.0,0.0,0,1,,0.1
5000,0.0,0.0,1024.0,0.03862304687499998,4,529,2.372606502376584e-07,0.08659643233600654
10000,0.0,0.0,1024.0,0.017165798611111102,9,678,1.1066875060805614e-07,0.07498942093324559
15000,0.0,0.0,1024.0,0.011035156249999995,14,700,6.697892018792118e-08,0.06493816315762113
20000,0.0,0.0,1024.0,0.03478515625,20,721,1.7502114815215464e-06,0.05623413251903491
25000,0.0,0.0,1024.0,0.027060546875,24,746,3.787982905123499e-07,0.04869675251658631
30000,0.0,0.0,1024.0,0.027060546875,29,765,1.5012679099868365e-08,0.042169650342858224
35000,0.0,0.0,1024.0,0.0580322265625,35,771,5.791363832940988e-08,0.036517412725483776
40000,0.0,0.0,1024.0,0.030971679687499996,40,778,3.145802338622161e-07,0.0316227766016838
45000,0.0,0.0,1024.0,0.07476562499999999,45,779,4.703664671978913e-06,0.027384196342643614
50000,0.0,0.0,1024.0,0.13767578125,51,779,3.2099327995638305e-07,0.023713737056616554
55000,0.0,0.0,1024.0,0.126162109375,57,779,3.3694817602736293e-07,0.020535250264571463
60000,0.0,0.0,1024.0,0.14576171875,62,780,6.775201654818375e-06,0.01778279410038923
65000,0.0,0.0,1024.0,0.067998046875,67,780,1.993099658648134e-06,0.01539926526059492
70000,0.0,0.0,1024.0,0.09193847656250001,73,780,2.5012159312609583e-06,0.01333521432163324
75000,0.0,0.0,1024.0,0.07248046875,77,780,1.6891961422516033e-05,0.011547819846894583
80000,0.0,0.0,1024.0,0.20866210937500002,85,780,2.16713715417427e-06,0.010000000000000002
85000,0.0,0.0,1024.0,0.2542578125,92,780,6.902878340042662e-06,0.008659643233600654
90000,0.0,0.0,1024.0,0.3448876953125001,99,780,6.016275074216537e-05,0.007498942093324558
95000,0.0,0.0,1024.0,0.30416015625,105,780,7.332652785407845e-06,0.006493816315762114
100000,0.0,0.0,1024.0,0.256279296875,110,780,1.4440438462770544e-05,0.005623413251903492
105000,0.0,0.0,1024.0,0.12861328125,115,780,8.239839189627673e-06,0.004869675251658632
110000,0.0,0.0,1024.0,0.2060888671875,124,780,6.122971626609797e-06,0.004216965034285823
115000,0.0,0.0,1024.0,0.2060888671875,129,780,1.1709243153745774e-05,0.003651741272548377
120000,0.0,0.0,1024.0,0.2060888671875,134,780,1.998023253690917e-05,0.0031622776601683794
