step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,80.0,0.0,0,1,,0.1
5000,0.0,0.0,80.0,0.0,62,45,2.662177109868935e-07,0.08659643233600654
10000,0.0,0.0,80.0,0.0,125,46,1.1637582986168127e-07,0.07498942093324559
15000,0.0,0.0,80.0,0.0,187,46,3.7158937260528546e-08,0.06493816315762113
20000,0.0,0.0,80.0,0.0,250,47,6.801711833759327e-07,0.05623413251903491
25000,0.0,0.0,80.0,0.0,312,47,1.559964886155285e-07,0.04869675251658631
30000,0.0,0.0,80.0,0.0,375,47,1.8199191345047439e-06,0.042169650342858224
35000,0.0,0.0,80.0,0.0,437,51,2.2279982303530232e-08,0.036517412725483776
40000,0.0,0.0,80.0,0.0,500,51,1.934244409085295e-08,0.0316227766016838
45000,0.0,0.0,80.0,0.0,562,52,4.4576347590918886e-07,0.027384196342643614
50000,0.0,0.0,80.0,0.0,625,52,7.710612237588066e-08,0.023713737056616554
55000,0.0,0.0,80.0,0.0,687,52,1.6985373463285214e-07,0.020535250264571463
60000,0.0,0.0,80.0,0.0,750,56,2.1536662586640887e-07,0.01778279410038923
65000,0.0,0.0,80.0,0.0,812,56,3.4010679428320145e-07,0.01539926526059492
70000,0.0,0.0,80.0,0.0,875,56,2.409873189890277e-08,0.01333521432163324
75000,0.0,0.0,80.0,0.0,937,56,2.013553768165366e-08,0.011547819846894583
80000,0.0,0.0,80.0,0.0,1000,56,1.1285083445500277e-07,0.010000000000000002
85000,0.0,0.0,80.0,0.0,1062,56,1.0375909909043912e-07,0.008659643233600654
90000,0.0,0.0,80.0,0.0,1125,56,2.735035309342493e-07,0.007498942093324558
95000,0.0,0.0,80.0,0.0,1187,56,1.828874118814383e-08,0.006493816315762114
100000,0.0,0.0,80.0,0.0,1250,56,1.4493184607999865e-07,0.005623413251903492
105000,0.0,0.0,80.0,0.0,1312,56,8.950760133075164e-08,0.004869675251658632
110000,0.0,0.0,80.0,0.0,1375,56,2.0413271784036624e-07,0.004216965034285823
115000,0.0,0.0,80.0,0.0,1437,56,2.606518201275776e-08,0.003651741272548377
120000,0.0,0.0,80.0,0.0,1500,56,7.410331903656697e-08,0.0031622776601683794
125000,0.0,0.0,80.0,0.0,1562,56,8.791507184469083e-07,0.0027384196342643617
130000,0.0,0.0,80.0,0.0,1625,56,4.195964464770441e-09,0.0023713737056616554
135000,0.0,0.0,80.0,0.0,1687,56,5.991408613681415e-08,0.002053525026457146
140000,0.0,0.0,80.0,0.0,1750,56,8.821410801829188e-08,0.001778279410038923
145000,0.0,0.0,80.0,0.0,1812,58,3.3805079624471546e-08,0.001539926526059492
150000,0.0,0.0,80.0,0.0,1875,58,1.2972686924683785e-08,0.001333521432163324
155000,0.0,0.0,80.0,0.0,1937,58,2.3039883956244012e-07,0.0011547819846894581
160000,0.0,0.0,80.0,0.0,2000,58,7.490525533171422e-09,0.001
165000,0.0,0.0,80.0,0.0,2062,58,5.998762730996532e-08,0.001
170000,0.0,0.0,80.0,0.0,2125,58,2.5560291305737337e-07,0.001
175000,0.0,0.0,80.0,0.0,2187,58,2.0573138748147812e-09,0.001
180000,0.0,0.0,80.0,0.0,2250,58,7.028754911431179e-09,0.001
185000,0.0,0.0,80.0,0.0,2312,58,5.431211036466266e-08,0.001
190000,0.0,0.0,80.0,0.0,2375,58,2.1351764800670026e-08,0.001
195000,0.0,0.0,80.0,0.0,2437,59,1.8828336223464248e-08,0.001
200000,0.0,0.0,80.0,0.0,2500,59,2.820268605319143e-07,0.001
205000,0.0,0.0,80.0,0.0,2562,59,4.590618551958414e-09,0.001
210000,0.0,0.0,80.0,0.0,2625,59,8.926667760533746e-07,0.001
215000,0.0,0.0,80.0,0.0,2687,59,1.899934609639331e-08,0.001
220000,0.0,0.0,80.0,0.0,2750,59,1.026330576081591e-08,0.001
225000,0.0,0.0,80.0,0.0,2812,59,2.202737050538417e-07,0.001
230000,0.0,0.0,80.0,0.0,2875,59,7.006472912962636e-08,0.001
235000,0.0,0.0,80.0,0.0,2937,59,5.380706102897648e-09,0.001
240000,0.0,0.0,80.0,0.0,3000,59,1.7605522373287386e-07,0.001
245000,0.0,0.0,80.0,0.0,3062,59,4.749886706179041e-09,0.001
250000,0.0,0.0,80.0,0.0,3125,59,3.5055058855704146e-09,0.001
255000,0.0,0.0,80.0,0.0,3187,59,1.1138689970380256e-09,0.001
260000,0.0,0.0,80.0,0.0,3250,59,8.123388539615917e-08,0.001
265000,0.0,0.0,80.0,0.0,3312,59,3.560798802482168e-07,0.001
270000,0.0,0.0,80.0,0.0,3375,59,4.612329629338774e-09,0.001
275000,0.0,0.0,80.0,0.0,3437,59,9.461779137964754e-10,0.001
280000,0.0,0.0,80.0,0.0,3500,59,1.4705848760954154e-09,0.001
285000,0.0,0.0,80.0,0.0,3562,59,9.096057738133823e-07,0.001
290000,0.0,0.0,80.0,0.0,3625,59,1.8162157333634354e-09,0.001
295000,0.0,0.0,80.0,0.0,3687,59,9.339108375527871e-10,0.001
300000,0.0,0.0,80.0,0.0,3750,59,1.2235553681350098e-09,0.001
305000,0.0,0.0,80.0,0.0,3812,59,8.102283288735634e-08,0.001
310000,0.0,0.0,80.0,0.0,3875,59,1.5663152552747306e-08,0.001
315000,0.0,0.0,80.0,0.0,3937,59,5.820941169076832e-07,0.001
320000,0.0,0.0,80.0,0.0,4000,59,6.799569796100968e-09,0.001
325000,0.0,0.0,80.0,0.0,4062,59,6.16445061663029e-10,0.001
330000,0.0,0.0,80.0,0.0,4125,59,2.9376792665125606e-10,0.001
335000,0.0,0.0,80.0,0.0,4187,59,8.899686543273333e-10,0.001
340000,0.0,0.0,80.0,0.0,4250,59,9.6319361375663e-09,0.001
345000,0.0,0.0,80.0,0.0,4312,59,8.72603056478738e-09,0.001
350000,0.0,0.0,80.0,0.0,4375,59,1.8758601072477177e-07,0.001
355000,0.0,0.0,80.0,0.0,4437,59,3.548181748413981e-09,0.001
360000,0.0,0.0,80.0,0.0,4500,59,7.706812410468444e-10,0.001
365000,0.0,0.0,80.0,0.0,4562,59,1.2366779822414742e-09,0.001
370000,0.0,0.0,80.0,0.0,4625,59,6.363338300729993e-09,0.001
375000,0.0,0.0,80.0,0.0,4687,59,2.6412680043108594e-08,0.001
380000,0.0,0.0,80.0,0.0,4750,59,1.463002519130896e-08,0.001
385000,0.0,0.0,80.0,0.0,4812,59,1.0419761053981347e-08,0.001
390000,0.0,0.0,80.0,0.0,4875,59,6.344912151234894e-09,0.001
395000,0.0,0.0,80.0,0.0,4937,59,2.5621664789809984e-09,0.001
