step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,60.0,0.0,0,1,,0.1
5000,0.0,0.0,60.0,0.0,83,33,1.4309222251540632e-07,0.08659643233600654
10000,0.0,0.0,60.0,0.0,166,48,2.6020178012231554e-08,0.07498942093324559
15000,0.0,0.0,60.0,0.0,250,52,2.157130829516518e-08,0.06493816315762113
20000,0.0,0.0,60.0,0.0,333,52,1.973530139309787e-08,0.05623413251903491
25000,0.0,0.0,60.0,0.0,416,59,9.41618054639548e-08,0.04869675251658631
30000,0.0,0.0,60.0,0.0,500,59,2.4939404852375446e-07,0.042169650342858224
35000,0.0,0.0,60.0,0.0,583,60,5.097267603559885e-07,0.036517412725483776
40000,0.0,0.0,60.0,0.0,666,62,4.361668715091582e-08,0.0316227766016838
45000,0.0,0.0,60.0,0.0,750,62,8.756439129342652e-09,0.027384196342643614
50000,0.0,0.0,60.0,0.0,833,65,3.367846375113004e-07,0.023713737056616554
55000,0.0,0.0,60.0,0.0,916,65,1.445284691925508e-08,0.020535250264571463
60000,0.0,0.0,60.0,0.0,1000,65,1.5459086455393845e-08,0.01778279410038923
65000,0.0,0.0,60.0,0.0,1083,65,2.7751207554160828e-08,0.01539926526059492
70000,0.0,0.0,60.0,0.0,1166,65,3.7356407744937314e-08,0.01333521432163324
75000,0.0,0.0,60.0,0.0,1250,66,8.549621099973592e-08,0.011547819846894583
80000,0.0,0.0,60.0,0.0,1333,70,2.51994993760718e-08,0.010000000000000002
85000,0.0,0.0,60.0,0.0,1416,70,4.2506115960350144e-08,0.008659643233600654
90000,0.0,0.0,60.0,0.0,1500,75,3.768956844396598e-07,0.007498942093324558
95000,0.0,0.0,60.0,0.0,1583,75,1.662046322792321e-08,0.006493816315762114
100000,0.0,0.0,60.0,0.0,1666,76,1.142958794275728e-08,0.005623413251903492
105000,0.0,0.0,60.0,0.0,1750,76,1.1743746597403515e-07,0.004869675251658632
110000,0.0,0.0,60.0,0.0,1833,76,1.1360508977986683e-07,0.004216965034285823
115000,0.0,0.0,60.0,0.0,1916,76,1.0943328021539855e-08,0.003651741272548377
120000,0.0,0.0,60.0,0.0,2000,76,6.185528036439791e-07,0.0031622776601683794
125000,0.0,0.0,60.0,0.0,2083,76,7.614135100197927e-09,0.0027384196342643617
130000,0.0,0.0,60.0,0.0,2166,76,3.703181050696003e-07,0.0023713737056616554
135000,0.0,0.0,60.0,0.0,2250,76,1.5681074216900015e-08,0.002053525026457146
140000,0.0,0.0,60.0,0.0,2333,76,1.1278235234613021e-07,0.001778279410038923
145000,0.0,0.0,60.0,0.0,2416,76,1.0518006909876476e-08,0.001539926526059492
150000,0.0,0.0,60.0,0.0,2500,76,6.255919515751884e-08,0.001333521432163324
155000,0.0,0.0,60.0,0.0,2583,76,1.9710293841512794e-08,0.0011547819846894581
160000,0.0,0.0,60.0,0.0,2666,76,4.485928073449941e-09,0.001
165000,0.0,0.0,60.0,0.0,2750,76,3.338963239229997e-08,0.001
170000,0.0,0.0,60.0,0.0,2833,76,2.0679136181200874e-09,0.001
175000,0.0,0.0,60.0,0.0,2916,76,1.0085444701601887e-09,0.001
180000,0.0,0.0,60.0,0.0,3000,76,2.6978300482483064e-08,0.001
185000,0.0,0.0,60.0,0.0,3083,76,1.1576989891182166e-06,0.001
190000,0.0,0.0,60.0,0.0,3166,76,9.245548771019685e-10,0.001
195000,0.0,0.0,60.0,0.0,3250,76,8.323943756494145e-10,0.001
200000,0.0,0.0,60.0,0.0,3333,76,9.365979991571294e-09,0.001
205000,0.0,0.0,60.0,0.0,3416,76,2.4077246862930224e-08,0.001
210000,0.0,0.0,60.0,0.0,3500,76,7.374181265618063e-09,0.001
215000,0.0,0.0,60.0,0.0,3583,76,1.510542446681029e-08,0.001
220000,0.0,0.0,60.0,0.0,3666,76,2.7203016728094553e-08,0.001
225000,0.0,0.0,60.0,0.0,3750,76,1.0807079675601017e-09,0.001
230000,0.0,0.0,60.0,0.0,3833,76,1.2789601600005085e-09,0.001
235000,0.0,0.0,60.0,0.0,3916,76,2.9285772029652435e-08,0.001
240000,0.0,0.0,60.0,0.0,4000,76,1.5757954940909258e-08,0.001
245000,0.0,0.0,60.0,0.0,4083,76,4.537408671012599e-09,0.001
250000,0.0,0.0,60.0,0.0,4166,76,5.891651166933798e-09,0.001
255000,0.0,0.0,60.0,0.0,4250,76,4.8011177256057636e-08,0.001
260000,0.0,0.0,60.0,0.0,4333,76,2.2669070176561945e-08,0.001
265000,0.0,0.0,60.0,0.0,4416,76,3.972813544805831e-07,0.001
270000,0.0,0.0,60.0,0.0,4500,76,1.842968333498618e-09,0.001
275000,0.0,0.0,60.0,0.0,4583,76,7.477372609976385e-10,0.001
280000,0.0,0.0,60.0,0.0,4666,76,5.802325842019229e-10,0.001
285000,0.0,0.0,60.0,0.0,4750,76,2.071822002847057e-08,0.001
290000,0.0,0.0,60.0,0.0,4833,76,5.377064837830403e-08,0.001
295000,0.0,0.0,60.0,0.0,4916,76,3.0457293576091615e-08,0.001
300000,0.0,0.0,60.0,0.0,5000,76,1.0287050100643569e-09,0.001
305000,0.0,0.0,60.0,0.0,5083,76,6.552940590154321e-08,0.001
310000,0.0,0.0,60.0,0.0,5166,76,3.7478695702475306e-08,0.001
315000,0.0,0.0,60.0,0.0,5250,76,4.8364974247760983e-08,0.001
320000,0.0,0.0,60.0,0.0,5333,76,2.4503121753838286e-09,0.001
325000,0.0,0.0,60.0,0.0,5416,76,4.808308751158563e-10,0.001
330000,0.0,0.0,60.0,0.0,5500,76,6.357490534014687e-09,0.001
335000,0.0,0.0,60.0,0.0,5583,76,3.677921522893257e-09,0.001
340000,0.0,0.0,60.0,0.0,5666,76,9.81919323628233e-10,0.001
345000,0.0,0.0,60.0,0.0,5750,76,7.486718800464587e-09,0.001
350000,0.0,0.0,60.0,0.0,5833,76,9.521952115676413e-09,0.001
355000,0.0,0.0,60.0,0.0,5916,76,2.743697713469828e-09,0.001
360000,0.0,0.0,60.0,0.0,6000,76,2.585427161250209e-08,0.001
365000,0.0,0.0,60.0,0.0,6083,76,6.498134808019529e-10,0.001
370000,0.0,0.0,60.0,0.0,6166,76,7.479453723036045e-10,0.001
375000,0.0,0.0,60.0,0.0,6250,76,8.114525051894361e-09,0.001
380000,0.0,0.0,60.0,0.0,6333,76,2.192783288279543e-09,0.001
385000,0.0,0.0,60.0,0.0,6416,76,2.0888304419486303e-09,0.001
390000,0.0,0.0,60.0,0.0,6500,76,3.5315336766039707e-10,0.001
395000,0.0,0.0,60.0,0.0,6583,76,1.0009472140026787e-09,0.001
