step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,120.0,0.0,0,1,,0.1
5000,0.0,0.0,120.0,0.0,41,37,2.477230509612127e-07,0.08659643233600654
10000,0.0,0.0,120.0,0.0,83,54,1.1005943889585978e-07,0.07498942093324559
15000,0.0,0.0,120.0,0.0,125,54,6.820263109830194e-08,0.06493816315762113
20000,0.0,0.0,120.0,0.0,166,56,4.872378411846512e-08,0.05623413251903491
25000,0.0,0.0,120.0,0.0,208,62,1.6536218083729182e-07,0.04869675251658631
30000,0.0,0.0,120.0,0.0,250,62,3.84781657203348e-07,0.042169650342858224
35000,0.0,0.0,120.0,0.0,291,62,7.207116823337856e-07,0.036517412725483776
40000,0.0,0.0,120.0,0.0,333,63,2.4728990410949336e-08,0.0316227766016838
45000,0.0,0.0,120.0,0.0,375,64,1.4159778061184625e-07,0.027384196342643614
50000,0.0,0.0,120.0,0.0,416,64,2.081202552517425e-07,0.023713737056616554
55000,0.0,0.0,120.0,0.0,458,64,2.32515219522611e-07,0.020535250264571463
60000,0.0,0.0,120.0,0.0,500,64,5.605041906164843e-07,0.01778279410038923
65000,0.0,0.0,120.0,0.0,541,64,3.208898746720479e-08,0.01539926526059492
70000,0.0,0.0,120.0,0.0,583,64,1.2064975862813299e-07,0.01333521432163324
75000,0.0,0.0,120.0,0.0,625,64,3.2316787468289476e-08,0.011547819846894583
80000,0.0,0.0,120.0,0.0,666,64,8.852786947954883e-08,0.010000000000000002
85000,0.0,0.0,120.0,0.0,708,64,2.8462777024174102e-08,0.008659643233600654
90000,0.0,0.0,120.0,0.0,750,64,5.0013966301776236e-08,0.007498942093324558
95000,0.0,0.0,120.0,0.0,791,64,2.9432831283315863e-08,0.006493816315762114
100000,0.0,0.0,120.0,0.0,833,64,8.873949752796761e-08,0.005623413251903492
105000,0.0,0.0,120.0,0.0,875,64,7.3638184439062115e-09,0.004869675251658632
110000,0.0,0.0,120.0,0.0,916,64,8.000352380577169e-08,0.004216965034285823
115000,0.0,0.0,120.0,0.0,958,64,9.926141331106919e-08,0.003651741272548377
120000,0.0,0.0,120.0,0.0,1000,64,3.069229990160238e-07,0.0031622776601683794
125000,0.0,0.0,120.0,0.0,1041,64,1.0352474788533073e-07,0.0027384196342643617
130000,0.0,0.0,120.0,0.0,1083,64,1.0974642528083223e-08,0.0023713737056616554
135000,0.0,0.0,120.0,0.0,1125,64,6.686578757353345e-08,0.002053525026457146
140000,0.0,0.0,120.0,0.0,1166,64,1.0778722803195251e-08,0.001778279410038923
145000,0.0,0.0,120.0,0.0,1208,74,6.199002910989293e-08,0.001539926526059492
150000,0.0,0.0,120.0,0.0,1250,85,6.368158977920757e-08,0.001333521432163324
155000,0.0,0.0,120.0,0.0,1291,85,9.367361286649611e-08,0.0011547819846894581
160000,0.0,0.0,120.0,0.0,1333,85,5.859880136682705e-09,0.001
165000,0.0,0.0,120.0,0.0,1375,85,4.195900960013432e-09,0.001
170000,0.0,0.0,120.0,0.0,1416,85,6.932946661208916e-08,0.001
175000,0.0,0.0,120.0,0.0,1458,90,9.053586325080687e-09,0.001
180000,0.0,0.0,120.0,0.0,1500,90,3.954888860846495e-09,0.001
185000,0.0,0.0,120.0,0.0,1541,90,1.3122789077613106e-08,0.001
190000,0.0,0.0,120.0,0.0,1583,90,4.620968496737987e-08,0.001
195000,0.0,0.0,120.0,0.0,1625,90,7.060567241978788e-09,0.001
200000,0.0,0.0,120.0,0.0,1666,92,4.1158654262574146e-09,0.001
205000,0.0,0.0,120.0,0.0,1708,92,5.121453483525329e-08,0.001
210000,0.0,0.0,120.0,0.0,1750,92,2.106010255076285e-09,0.001
215000,0.0,0.0,120.0,0.0,1791,92,3.164492312635048e-08,0.001
220000,0.0,0.0,120.0,0.0,1833,92,1.3616021199425177e-08,0.001
225000,0.0,0.0,120.0,0.0,1875,92,6.890142678628308e-09,0.001
230000,0.0,0.0,120.0,0.0,1916,92,7.942159818696837e-09,0.001
235000,0.0,0.0,120.0,0.0,1958,92,8.291777042757076e-09,0.001
240000,0.0,0.0,120.0,0.0,2000,92,3.684918681301497e-08,0.001
245000,0.0,0.0,120.0,0.0,2041,92,3.874476739440524e-09,0.001
250000,0.0,0.0,120.0,0.0,2083,96,1.761155310475715e-08,0.001
255000,0.0,0.0,120.0,0.0,2125,96,6.392939955190968e-09,0.001
260000,0.0,0.0,120.0,0.0,2166,96,9.490068286766018e-09,0.001
265000,0.0,0.0,120.0,0.0,2208,96,1.4064930553558952e-08,0.001
270000,0.0,0.0,120.0,0.0,2250,101,2.1160104779482936e-08,0.001
275000,0.0,0.0,120.0,0.0,2291,101,6.139263319937527e-09,0.001
280000,0.0,0.0,120.0,0.0,2333,101,1.019038631255853e-08,0.001
285000,0.0,0.0,120.0,0.0,2375,102,3.434841744365258e-08,0.001
290000,0.0,0.0,120.0,0.0,2416,102,1.0041416587114327e-08,0.001
295000,0.0,0.0,120.0,0.0,2458,102,4.519793606050371e-08,0.001
300000,0.0,0.0,120.0,0.0,2500,112,1.0959097096474579e-07,0.001
305000,0.0,0.0,120.0,0.0,2541,112,1.0377447345888413e-08,0.001
310000,0.0,0.0,120.0,0.0,2583,112,1.5932156927078722e-08,0.001
315000,0.0,0.0,120.0,0.0,2625,112,1.122154813515408e-08,0.001
320000,0.0,0.0,120.0,0.0,2666,112,7.6945283922214e-08,0.001
325000,0.0,0.0,120.0,0.0,2708,113,1.1091184859424175e-08,0.001
330000,0.0,0.0,120.0,0.0,2750,113,5.818385773181944e-09,0.001
335000,0.0,0.0,120.0,0.0,2791,113,2.2180744352340298e-08,0.001
340000,0.0,0.0,120.0,0.0,2833,113,3.2895570711843902e-09,0.001
345000,0.0,0.0,120.0,0.0,2875,113,1.4870592757176837e-08,0.001
350000,0.0,0.0,120.0,0.0,2916,113,1.7952030972878674e-08,0.001
355000,0.0,0.0,120.0,0.0,2958,113,4.847128920459909e-09,0.001
360000,0.0,0.0,120.0,0.0,3000,113,3.461086306444372e-09,0.001
365000,0.0,0.0,120.0,0.0,3041,113,1.1453979986697505e-08,0.001
370000,0.0,0.0,120.0,0.0,3083,113,3.463609843379345e-08,0.001
375000,0.0,0.0,120.0,0.0,3125,113,1.4225790323507681e-08,0.001
380000,0.0,0.0,120.0,0.0,3166,113,4.171039069689186e-09,0.001
385000,0.0,0.0,120.0,0.0,3208,114,4.14683043459263e-08,0.001
390000,0.0,0.0,120.0,0.0,3250,114,5.618580711796994e-09,0.001
395000,0.0,0.0,120.0,0.0,3291,114,1.4838514861281737e-09,0.001
