step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,360.0,0.0,0,1,,0.1
5000,0.0,0.0,360.0,0.018035714285714283,14,43,4.508039808115427e-07,0.08659643233600654
10000,0.0,0.0,360.0,0.0,27,43,1.2727107900900592e-07,0.07498942093324559
15000,0.0,0.0,360.0,0.0245,42,48,7.807201996001822e-08,0.06493816315762113
20000,0.0,0.0,360.0,0.0,56,48,1.483660696521838e-07,0.05623413251903491
25000,0.0,0.0,360.0,0.0,70,48,2.0259143695966486e-07,0.04869675251658631
30000,0.0,0.0,360.0,0.0,83,48,8.274069784874882e-08,0.042169650342858224
35000,0.0,0.0,360.0,0.0,97,48,3.332837422931334e-06,0.036517412725483776
40000,0.0,0.0,360.0,0.0,111,48,3.6945797887710796e-07,0.0316227766016838
45000,0.0,0.0,360.0,0.0,125,48,8.4077606743449e-07,0.027384196342643614
50000,0.0,0.0,360.0,0.020499999999999997,139,48,5.774099918198772e-07,0.023713737056616554
55000,0.0,0.0,360.0,0.020499999999999997,153,48,3.0968826649768744e-06,0.020535250264571463
60000,0.0,0.0,360.0,0.012624999999999997,167,48,8.356680609722389e-07,0.01778279410038923
65000,0.0,0.0,360.0,0.020624999999999994,181,48,1.2824243640352506e-06,0.01539926526059492
70000,0.0,0.0,360.0,0.034499999999999996,196,48,8.625059422229242e-07,0.01333521432163324
75000,0.0,0.0,360.0,0.0,210,48,7.646072504030599e-07,0.011547819846894583
80000,0.0,0.0,360.0,0.031375,224,48,1.1520900216055452e-06,0.010000000000000002
85000,0.0,0.0,360.0,0.060125000000000005,239,48,3.576985363906715e-06,0.008659643233600654
90000,0.0,0.0,360.0,0.07924999999999999,253,48,6.9739503487653565e-06,0.007498942093324558
95000,0.0,0.0,360.0,0.025749999999999995,267,48,5.292660262057325e-06,0.006493816315762114
100000,0.0,0.0,360.0,0.021249999999999998,281,48,6.545879841723945e-06,0.005623413251903492
105000,0.0,0.0,360.0,0.027499999999999997,296,48,3.731452352440101e-06,0.004869675251658632
110000,0.0,0.0,360.0,0.071,310,48,5.876299383089645e-06,0.004216965034285823
115000,0.0,0.0,360.0,0.048,325,48,8.857191460265312e-06,0.003651741272548377
120000,0.0,0.0,360.0,0.015750000000000004,338,48,0.0005225104978308082,0.0031622776601683794
125000,0.0,0.0,360.0,0.0,352,48,5.980492460366804e-06,0.0027384196342643617
130000,0.0,0.0,360.0,0.0,366,48,1.6165757187991403e-05,0.0023713737056616554
135000,0.0,0.0,360.0,0.0,380,48,0.00018304910918232054,0.002053525026457146
140000,0.0,0.0,360.0,0.0,394,48,1.2912663805764169e-05,0.001778279410038923
145000,0.0,0.0,360.0,0.0,408,48,0.0015706700505688787,0.001539926526059492
150000,0.0,0.0,360.0,0.0,422,48,1.867056926130317e-05,0.001333521432163324
155000,0.0,0.0,360.0,0.0,436,48,4.2529423808446154e-05,0.0011547819846894581
160000,0.0,0.0,360.0,0.0,450,48,2.8662105250987224e-05,0.001
165000,0.0,0.0,360.0,0.0,463,48,5.872710607945919e-05,0.001
170000,0.0,0.0,360.0,0.0,477,48,0.0010582120157778263,0.001
175000,0.0,0.0,360.0,0.0,491,48,7.587030268041417e-05,0.001
180000,0.0,0.0,360.0,0.0,505,48,3.647282574092969e-05,0.001
185000,0.0,0.0,360.0,0.0,519,48,0.00010726848995545879,0.001
190000,0.0,0.0,360.0,0.0,533,48,0.00020979235705453902,0.001
195000,0.0,0.0,360.0,0.0,547,48,0.00014610581274610013,0.001
200000,0.0,0.0,360.0,0.0,561,48,7.732254744041711e-05,0.001
205000,0.0,0.0,360.0,0.0,575,48,0.0005883796256966889,0.001
210000,0.0,0.0,360.0,0.0,588,48,3.9794053009245545e-05,0.001
215000,0.0,0.0,360.0,0.0,602,48,1.3026141459704377e-05,0.001
220000,0.0,0.0,360.0,0.0,616,48,0.00010128896246897057,0.001
225000,0.0,0.0,360.0,0.0,630,48,2.240712274215184e-05,0.001
230000,0.0,0.0,360.0,0.0,644,48,2.342059633519966e-05,0.001
235000,0.0,0.0,360.0,0.0,658,48,8.036558938329108e-06,0.001
240000,0.0,0.0,360.0,0.0,672,48,2.3325101210502908e-05,0.001
245000,0.0,0.0,360.0,0.0,686,48,2.5091736461035907e-05,0.001
250000,0.0,0.0,360.0,0.0,700,48,0.0001021546486299485,0.001
255000,0.0,0.0,360.0,0.0,713,48,4.119664299651049e-05,0.001
260000,0.0,0.0,360.0,0.0,727,48,5.076729576103389e-05,0.001
265000,0.0,0.0,360.0,0.0,741,48,2.5696474040159956e-05,0.001
270000,0.0,0.0,360.0,0.0,755,48,1.6564659745199606e-05,0.001
275000,0.0,0.0,360.0,0.0,769,48,1.030024668580154e-05,0.001
280000,0.0,0.0,360.0,0.0,783,48,2.02673163585132e-06,0.001
285000,0.0,0.0,360.0,0.0,797,48,4.4152689042675775e-06,0.001
290000,0.0,0.0,360.0,0.167625,814,48,9.215161298925523e-06,0.001
295000,0.0,0.0,360.0,0.39237500000000003,840,48,2.067764853563858e-06,0.001
300000,0.0,0.0,360.0,0.0,854,48,1.3553188182413578e-05,0.001
305000,0.0,0.0,360.0,0.0,868,48,1.0821982868947089e-05,0.001
310000,0.0,0.0,360.0,0.0,882,48,5.5192704166984186e-06,0.001
315000,0.0,0.0,360.0,0.0,896,48,7.895205840213748e-07,0.001
320000,0.0,0.0,360.0,0.0,909,48,5.461927230498986e-07,0.001
325000,0.0,0.0,360.0,0.0,923,48,1.9071226233791094e-06,0.001
