step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,1024.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,1024.0,0.0,4,27,3.4457925721653737e-06,0.05,0.00066204455166759,20.0
10000,0.0,0.0,1024.0,0.0,9,44,3.448038512487983e-07,0.05,0.0006396738708182814,29.0
15000,0.0,0.0,1024.0,0.0,14,168,3.773036212351144e-07,0.05,0.0011843561076191706,49.0
20000,0.0,0.0,1024.0,0.0,19,336,1.080498350347625e-06,0.05,0.0008891727131747993,75.0
25000,0.0,0.0,1024.0,0.03154296875,25,486,4.369289854366798e-06,0.05,0.0006511443997207383,91.0
30000,0.0,0.0,1024.0,0.03154296875,29,555,2.2845165403850842e-06,0.05,0.00040916238527260985,92.0
35000,0.0,0.0,1024.0,0.08807128906249999,35,601,2.442277263980941e-06,0.05,0.00043885370640771895,94.0
40000,0.0,0.0,1024.0,0.4745605468750001,48,618,1.666202706473996e-06,0.05,0.00018822195051348509,94.0
45000,0.0,0.0,1024.0,0.672724609375,62,633,3.903446122421883e-05,0.05,0.00015761182247000114,94.0
50000,0.0,0.0,1024.0,0.6095849609374999,71,643,0.00016267184400931,0.05,0.00047853090606760426,98.0
55000,0.0,0.0,1024.0,0.5316699218750001,81,650,4.201919728075154e-05,0.05,0.0003310644776195264,98.0
60000,0.0,0.0,1024.0,0.45222656250000004,87,666,4.137041833018884e-05,0.05,0.00038674278568070103,98.0
65000,0.0,0.0,1024.0,0.32349609375,94,679,2.477364796504844e-05,0.05,0.00041632174682611466,101.0
70000,0.0,0.0,1024.0,0.4047314453125,104,699,8.018835069378838e-05,0.05,0.0003021470246874842,102.0
75000,0.0,0.0,1024.0,0.5953271484375,116,708,0.00011895537318196148,0.05,0.0004959735539497706,103.0
80000,0.0,0.0,1024.0,0.6169482421874999,127,708,7.055140304146335e-05,0.05,0.00035386074822067005,103.0
85000,0.0,0.0,1024.0,0.5742333984374999,136,712,0.00031149821006692946,0.05,0.00023237794828722023,105.0
90000,0.0,0.0,1024.0,0.434013671875,143,714,0.00021599045430775732,0.05,0.00021365237040501611,106.0
95000,0.0,0.0,1024.0,0.3819677734375,149,715,1.919950773299206e-05,0.05,0.00018440347807722546,106.0
100000,0.0,0.0,1024.0,0.2869775390625,156,716,6.074537304812111e-05,0.05,0.0003485235688606867,107.0
105000,0.0,0.0,1024.0,0.703115234375,173,728,0.0007463567308150232,0.05,0.00028734696703957375,107.0
110000,0.0,0.0,1024.0,0.7395898437499999,184,729,5.373066960601136e-05,0.05,0.00016677079374299365,107.0
115000,0.97451171875,0.0,29.0,0.56814453125,194,730,6.458066491177306e-05,0.05,0.0003107021286130578,107.0
120000,0.0,0.0,1024.0,0.5594873046875001,205,730,1.8937602362711914e-05,0.05,0.00028822869510483694,107.0
125000,0.0,0.0,1024.0,0.5621582031249999,212,737,7.82832721597515e-05,0.05,0.00034380188176058146,107.0
130000,0.0,0.0,1024.0,0.42560546875000005,219,746,2.6126605007448234e-05,0.05,0.00031784058761632415,108.0
135000,0.0,0.0,1024.0,0.31255371093749995,225,748,0.0003630094579420984,0.05,0.00031332352836308024,108.0
