step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,0.0,41,13,2.2425977022066945e-06,0.05,0.00043915909326849937,17.0
10000,0.0,0.0,0.0,83,17,1.8480043308954919e-06,0.05,0.000540351823510066,19.0
15000,0.0,0.0,0.0,125,17,3.237973800196414e-08,0.05,0.00038190554074843587,19.0
20000,0.0,0.0,0.0,166,32,3.820711924618081e-07,0.05,0.0009062803969509002,34.0
25000,0.0,0.0,0.0,208,36,3.5630912975648243e-07,0.05,0.00043573083438446566,41.0
30000,0.0,0.0,0.0,250,36,9.106219636123569e-07,0.05,0.00035804606569513634,42.0
35000,0.0,0.0,0.0,291,36,6.989453709138616e-07,0.05,0.00029679401590049833,44.0
40000,0.0,0.0,0.0,333,36,5.085406655780389e-07,0.05,0.0004057413746768029,44.0
45000,0.0,0.0,0.0,375,36,2.1786402726320375e-07,0.05,0.00039369231330761435,44.0
50000,0.0,0.0,0.0,416,39,8.465076462016441e-07,0.05,0.00030362100795139737,49.0
55000,0.0,0.0,0.0,458,45,2.9277612156874966e-07,0.05,0.0006047158983077101,59.0
60000,0.0,0.0,0.0,500,47,2.2467796156888653e-07,0.05,0.00028098416987735927,60.0
65000,0.0,0.0,0.0,541,47,5.000553073841729e-07,0.05,0.00030620050108762876,60.0
70000,0.0,0.0,0.0,583,47,6.496420610346831e-07,0.05,0.00031168181397631833,60.0
75000,0.0,0.0,0.0,625,47,1.2295415672269883e-06,0.05,0.00021528917780142077,60.0
80000,0.0,0.0,0.0,666,47,1.0863916486414382e-06,0.05,0.00019940970466034294,60.0
85000,0.0,0.0,0.0,708,47,8.542768910047016e-07,0.05,0.000217530207203987,60.0
90000,0.0,0.0,0.0,750,47,1.398656536366616e-06,0.05,0.00030465147672008975,60.0
95000,0.0,0.0,0.0,791,47,4.0075224205793347e-07,0.05,0.00019584423190553701,61.0
100000,0.0,0.0,0.0,833,47,1.46373082543505e-07,0.05,0.0003781558813504084,61.0
105000,0.0,0.0,0.0,875,48,5.602771580015542e-07,0.05,0.00018595990095605477,62.0
110000,0.0,0.0,0.0,916,48,8.130772926051577e-07,0.05,0.00028155065071019497,62.0
115000,0.0,0.0,0.0,958,48,2.620123268570751e-06,0.05,0.00024271857608527072,62.0
120000,0.0,0.0,0.0,1000,48,8.271228466583125e-07,0.05,0.00022559259370864078,63.0
125000,0.0,0.0,0.0,1041,48,4.3701288632291835e-07,0.05,0.00028669893690099613,64.0
130000,0.0,0.0,0.0,1083,48,3.032623965282255e-07,0.05,0.00024596920673704005,64.0
135000,0.0,0.0,0.0,1125,48,2.701345067634975e-07,0.05,0.00021008768431977708,64.0
140000,0.0,0.0,0.0,1166,48,2.6192606128461193e-06,0.05,0.00022185155070519896,64.0
145000,0.0,0.0,0.0,1208,48,6.580844456038903e-07,0.05,0.000244402728669996,64.0
150000,0.0,0.0,0.0,1250,48,3.8296630009426735e-06,0.05,0.00022953781680908143,64.0
155000,0.0,0.0,0.0,1291,48,8.641590056868154e-07,0.05,0.00015774607556908962,64.0
160000,0.0,0.0,0.0,1333,48,2.9921940836175054e-07,0.05,0.00018683994024455607,64.0
165000,0.0,0.0,0.0,1375,54,1.8973101134633907e-07,0.05,0.0005555605811150307,70.0
170000,0.0,0.0,0.0,1416,54,1.6084310061614815e-07,0.05,0.00015912344872743447,70.0
175000,0.0,0.0,0.0,1458,54,3.3910785646185104e-07,0.05,0.00014737319679439338,70.0
180000,0.0,0.0,0.0,1500,54,5.223145649324579e-07,0.05,0.00016113046199407122,70.0
185000,0.0,0.0,0.0,1541,54,5.8882669407012145e-08,0.05,0.00021050021874853596,70.0
190000,0.0,0.0,0.0,1583,54,3.7767597405036213e-07,0.05,0.0001725218547750954,70.0
195000,0.0,0.0,0.0,1625,54,1.7446130584630737e-07,0.05,0.0002966174956052849,72.0
200000,0.0,0.0,0.0,1666,54,1.683451046119444e-06,0.05,0.00020856257949916542,72.0
205000,0.0,0.0,0.0,1708,54,3.680113138671004e-07,0.05,0.00013642588487952395,72.0
210000,0.0,0.0,0.0,1750,54,4.7632033783884253e-07,0.05,0.00017668212050284753,73.0
215000,0.0,0.0,0.0,1791,54,1.1226500191696687e-06,0.05,0.0001408427850166046,73.0
220000,0.0,0.0,0.0,1833,54,3.653939529613126e-06,0.05,0.0001260562535829427,73.0
225000,0.0,0.0,0.0,1875,54,6.50461345230724e-07,0.05,0.0001497437898549928,73.0
230000,0.0,0.0,0.0,1916,54,4.38068964285776e-05,0.05,0.0001311943467229275,73.0
235000,0.0,0.0,0.0,1958,54,7.555564138783666e-07,0.05,0.0001259876812326099,73.0
240000,0.0,0.0,0.0,2000,54,4.252486576206138e-07,0.05,0.00016059345432308775,73.0
245000,0.0,0.0,0.0,2041,54,1.960863301064819e-06,0.05,0.00011639971323369084,73.0
250000,0.0,0.0,0.0,2083,54,3.0297201192297507e-06,0.05,0.00010345844538841996,73.0
255000,0.0,0.0,0.0,2125,54,9.63263664743863e-06,0.05,0.00011636732707559017,73.0
260000,0.0,0.0,0.0,2166,54,3.9450671351914934e-07,0.05,9.324136613163076e-05,73.0
265000,0.0,0.0,0.0,2208,54,7.545314701928874e-07,0.05,0.0001031304205719766,73.0
270000,0.0,0.0,0.0,2250,54,4.6298075062622956e-07,0.05,0.00020485129779827924,73.0
275000,0.0,0.0,0.0,2291,54,2.5689527660688327e-07,0.05,9.01424971973281e-05,73.0
280000,0.0,0.0,0.0,2333,55,6.900354492245242e-07,0.05,0.00010234925121419389,74.0
285000,0.0,0.0,0.0,2375,55,4.166955477558076e-06,0.05,0.00016041009099292548,74.0
290000,0.0,0.0,0.0,2416,56,3.6573501347447746e-06,0.05,0.0002733067862770394,75.0
295000,0.0,0.0,0.0,2458,56,8.107215307973092e-07,0.05,0.0003941641236176735,77.0
300000,0.0,0.0,0.0,2500,56,1.5721282125014113e-06,0.05,0.0002357958850694744,81.0
305000,0.0,0.0,0.0,2541,63,3.023896852027974e-06,0.05,0.00028951577696728793,88.0
310000,0.0,0.0,0.0,2583,63,1.2068967407685705e-05,0.05,0.00022465008180460564,88.0
315000,0.0,0.0,0.0,2625,63,4.668248584493995e-05,0.05,0.0002520154792758822,88.0
320000,0.0,0.0,0.0,2666,66,1.9102117221336812e-05,0.05,0.0006341804159549464,91.0
325000,0.0,0.0,0.0,2708,73,6.050188403605716e-06,0.05,0.00020543029583736745,98.0
330000,0.0,0.0,0.0,2750,73,1.8095342966262251e-06,0.05,0.00018436953580851822,98.0
335000,0.0,0.0,0.0,2791,73,1.183535459858831e-06,0.05,0.0004987151145255005,99.0
340000,0.0,0.0,0.0,2833,73,1.1688646281982074e-06,0.05,0.00021922794153161185,99.0
345000,0.0,0.0,0.0,2875,73,1.0665947911547846e-06,0.05,0.0001305915815722526,99.0
350000,0.0,0.0,0.0,2916,79,1.9359997622814262e-06,0.05,0.00026323300303818,105.0
355000,0.0,0.0,0.0,2958,86,3.119780330962385e-06,0.05,0.00016212761299306614,115.0
360000,0.0,0.0,0.0,3000,86,2.1787795958516654e-06,0.05,0.00014250852739033188,115.0
365000,0.0,0.0,0.0,3041,86,2.576943415988353e-06,0.05,0.00017989116166388042,115.0
370000,0.0,0.0,0.0,3083,86,2.999660637215129e-06,0.05,0.00027677756552632837,116.0
375000,0.0,0.0,0.0,3125,92,8.369557349396928e-07,0.05,0.0005380866106747418,122.0
380000,0.0,0.0,0.0,3166,95,1.0595654202916194e-06,0.05,0.00015844680945219298,125.0
385000,0.0,0.0,0.0,3208,101,8.536381983503816e-07,0.05,0.0008395155547245034,134.0
390000,0.0,0.0,0.0,3250,102,1.1451649015725707e-06,0.05,0.0002244107920363489,136.0
395000,0.0,0.0,0.0,3291,102,6.628613391512772e-07,0.05,0.00023046729399106783,136.0
