step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,1024.0,0.0,0,1,
5000,0.0,0.0,1024.0,0.2290364583333333,6,553,0.00010263581498293206
10000,0.0,0.0,1024.0,0.16613991477272724,11,722,5.598992356681265e-05
15000,0.0,0.0,1024.0,0.20833333333333334,18,764,1.9429800886427984e-05
20000,0.0,0.0,1024.0,0.18705078125,23,770,1.1520642146933824e-05
25000,0.0,0.0,1024.0,0.22230957031249998,29,772,4.63418382423697e-06
30000,0.0,0.0,1024.0,0.32597167968749996,37,774,9.600377779861446e-06
35000,0.97626953125,0.0,27.0,0.6598730468749999,54,777,5.042942575528286e-06
40000,0.0,0.0,1024.0,0.8951904296874998,122,777,5.022960976930335e-05
45000,0.0,0.0,1024.0,0.8841162109375,149,777,0.00031516049057245255
50000,0.0,0.0,1024.0,0.8143310546875,175,777,0.0003114526334684342
55000,0.0,0.0,1024.0,0.7255273437499999,188,777,0.004681876394897699
60000,0.0,0.0,1024.0,0.516923828125,193,777,0.0001393722341163084
65000,0.0,0.0,1024.0,0.34988281250000003,197,777,6.565867079189047e-05
70000,0.0,0.0,1024.0,0.8353466796874999,220,777,0.0002931632334366441
75000,0.0,0.0,1024.0,0.9022216796874998,265,777,7.138108048820868e-05
80000,0.0,0.0,1024.0,0.8842919921875001,305,777,4.491662548389286e-05
85000,0.0,0.0,1024.0,0.961416015625,354,777,0.00015525934577453882
90000,0.0,0.0,1024.0,0.9077587890624998,417,777,0.0009079670417122543
95000,0.0,0.0,1024.0,0.9076269531250001,462,777,2.1224050215096213e-05
100000,0.0,0.0,1024.0,0.820458984375,489,777,0.0011627371422946453
105000,0.0,0.0,1024.0,0.8663720703125,525,777,0.003508348483592272
110000,0.0,0.0,1024.0,0.9020117187500002,573,777,0.0012259628856554627
115000,0.0,0.0,1024.0,0.9054296875000001,613,777,9.631033753976226e-05
120000,0.0,0.0,1024.0,0.9009912109375,649,777,8.426238491665572e-05
125000,0.97626953125,0.0,27.0,0.9747314453124998,730,777,0.0002714025613386184
130000,0.97626953125,0.0,27.0,0.97451171875,896,777,0.0011621658923104405
135000,0.0,0.0,1024.0,0.9702050781250001,1065,777,9.557899466017261e-05
140000,0.0,0.0,1024.0,0.9755664062499999,1226,777,0.0002009828604059294
145000,0.97626953125,0.0,27.0,0.975654296875,1397,777,0.0003205942048225552
150000,0.97626953125,0.0,27.0,0.973984375,1564,777,4.465629535843618e-05
155000,0.97626953125,0.0,27.0,0.9755224609375001,1740,777,0.0007770216325297952
160000,0.97626953125,0.0,27.0,0.9724023437500001,1909,777,0.0007859293255023658
165000,0.97626953125,0.0,27.0,0.9746875000000002,2081,777,4.60719529655762e-05
170000,0.97626953125,0.0,27.0,0.9715234374999999,2244,777,9.624507947592065e-05
175000,0.97626953125,0.0,27.0,0.9742041015624998,2406,777,0.00017647934146225452
180000,0.97626953125,0.0,27.0,0.9724462890624999,2576,777,0.000247724266955629
185000,0.97626953125,0.0,27.0,0.9745117187500002,2749,777,0.0005458801169879735
190000,0.97626953125,0.0,27.0,0.9757861328125002,2913,777,0.000794322753790766
195000,0.0,0.0,1024.0,0.9753466796874999,3083,777,0.0005620913580060005
200000,0.97626953125,0.0,27.0,0.9718310546875,3251,777,0.0002466191363055259
205000,0.97626953125,0.0,27.0,0.9747753906250001,3421,777,0.001680834568105638
210000,0.97626953125,0.0,27.0,0.9736328125,3585,777,0.0010109730064868927
215000,0.0,0.0,1024.0,0.9713916015625002,3753,777,0.0004503178643062711
220000,0.97626953125,0.0,27.0,0.9729736328125002,3919,777,0.00047259373241104186
225000,0.97626953125,0.0,27.0,0.97328125,4078,777,0.0011648283107206225
230000,0.97626953125,0.0,27.0,0.972314453125,4240,777,8.820676157483831e-05
235000,0.97626953125,0.0,27.0,0.972666015625,4407,777,3.411360376048833e-05
240000,0.97626953125,0.0,27.0,0.9751269531250001,4569,777,0.00011790068674599752
245000,0.97626953125,0.0,27.0,0.9720947265625,4732,777,0.0005626532947644591
250000,0.97626953125,0.0,27.0,0.9730175781250001,4896,777,4.404037099448033e-05
255000,0.97626953125,0.0,27.0,0.975390625,5043,777,0.0014948582975193858
260000,0.97626953125,0.0,27.0,0.97416015625,5214,777,0.0015723727410659194
265000,0.97626953125,0.0,27.0,0.9747314453125,5377,777,6.391362694557756e-05
270000,0.97626953125,0.0,27.0,0.9717431640624999,5547,777,0.0003447755880188197
275000,0.97626953125,0.0,27.0,0.97310546875,5702,777,0.00011583098239498213
280000,0.97626953125,0.0,27.0,0.9730615234375,5868,777,0.0009461393347010016
285000,0.97626953125,0.0,27.0,0.9745556640625,6041,777,0.0008299212786369026
290000,0.97626953125,0.0,27.0,0.9738525390625,6202,777,4.0711915971769486e-06
295000,0.97626953125,0.0,27.0,0.9752148437500001,6374,777,0.0004765290068462491
300000,0.97626953125,0.0,27.0,0.97380859375,6543,777,0.0009563200874254107
305000,0.97626953125,0.0,27.0,0.9749511718750001,6715,777,0.0009507110808044672
310000,0.97626953125,0.0,27.0,0.9750390624999999,6884,777,0.0010563865071162581
315000,0.0,0.0,1024.0,0.97486328125,7057,777,0.0005037228693254292
320000,0.97626953125,0.0,27.0,0.9758740234375001,7231,777,0.0006357114179991186
325000,0.97626953125,0.0,27.0,0.9742041015625003,7405,777,0.0009564440115354955
330000,0.97626953125,0.0,27.0,0.9724902343750002,7578,777,0.0009915090631693602
335000,0.97626953125,0.0,27.0,0.9723583984375,7746,777,8.251146209659055e-05
340000,0.97626953125,0.0,27.0,0.9724902343749999,7912,777,0.0005367376725189388
345000,0.97626953125,0.0,27.0,0.9734130859375002,8084,777,0.0007955551263876259
350000,0.97626953125,0.0,27.0,0.975654296875,8257,777,0.0005126779433339834
355000,0.97626953125,0.0,27.0,0.9738964843750001,8426,777,0.0008307492826133966
360000,0.97626953125,0.0,27.0,0.9747314453125,8599,777,0.001303268363699317
365000,0.97626953125,0.0,27.0,0.9755664062500001,8770,777,5.4568467021454126e-05
370000,0.97626953125,0.0,27.0,0.9735888671875002,8946,777,0.0001340198505204171
375000,0.97626953125,0.0,27.0,0.9743798828125001,9120,777,0.0005636700079776347
380000,0.97626953125,0.0,27.0,0.9713916015625002,9292,777,0.0006002960144542158
385000,0.97626953125,0.0,27.0,0.9757861328124999,9465,777,0.0012230795109644532
390000,0.97626953125,0.0,27.0,0.9749072265625001,9643,777,0.00011435241322033107
395000,0.97626953125,0.0,27.0,0.9742480468749999,9821,777,9.638990013627335e-05
