step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,490.0,0.0,0,1,,0.1
5000,0.0,0.0,490.0,0.0,10,60,8.825070807461088e-08,0.08659643233600654
10000,0.0,0.0,490.0,0.0,20,60,8.309751819979283e-08,0.07498942093324559
15000,0.0,0.0,490.0,0.0,30,60,3.5990531443985674e-08,0.06493816315762113
20000,0.0,0.0,490.0,0.0,40,60,3.135059500891657e-08,0.05623413251903491
25000,0.0,0.0,490.0,0.0,51,60,1.665579674181572e-08,0.04869675251658631
30000,0.0,0.0,490.0,0.0,61,60,6.119908846358157e-08,0.042169650342858224
35000,0.0,0.0,490.0,0.0,71,60,2.3546672878183017e-07,0.036517412725483776
40000,0.0,0.0,490.0,0.0,81,71,2.3798479276138096e-07,0.0316227766016838
45000,0.0,0.0,490.0,0.0,91,72,1.204351818273608e-08,0.027384196342643614
50000,0.0,0.0,490.0,0.0,102,72,1.5586564927616564e-07,0.023713737056616554
55000,0.0,0.0,490.0,0.0,112,72,6.539411856465449e-08,0.020535250264571463
60000,0.0,0.0,490.0,0.0,122,72,1.208900890503628e-08,0.01778279410038923
65000,0.0,0.0,490.0,0.0,132,72,3.122919906672905e-06,0.01539926526059492
70000,0.0,0.0,490.0,0.0,142,72,6.400624474878214e-09,0.01333521432163324
75000,0.0,0.0,490.0,0.0,153,72,1.6134361402464492e-08,0.011547819846894583
80000,0.0,0.0,490.0,0.0,163,72,2.4501108697450036e-08,0.010000000000000002
85000,0.0,0.0,490.0,0.0,173,72,7.062914875177739e-08,0.008659643233600654
90000,0.0,0.0,490.0,0.020153061224489798,184,76,5.039070174461813e-07,0.007498942093324558
95000,0.0,0.0,490.0,0.020153061224489798,194,76,7.347605901486531e-08,0.006493816315762114
100000,0.0,0.0,490.0,0.0,204,76,6.399989871397338e-09,0.005623413251903492
105000,0.0,0.0,490.0,0.0,214,76,3.5092433403605128e-09,0.004869675251658632
110000,0.0,0.0,490.0,0.0,224,76,1.0797567284726028e-08,0.004216965034285823
115000,0.0,0.0,490.0,0.0,235,76,1.0812065909249213e-08,0.003651741272548377
120000,0.0,0.0,490.0,0.0,245,76,6.752214343208607e-09,0.0031622776601683794
125000,0.0,0.0,490.0,0.0,255,76,1.0273308959085625e-07,0.0027384196342643617
130000,0.0,0.0,490.0,0.0,265,76,7.460677409198979e-08,0.0023713737056616554
135000,0.0,0.0,490.0,0.0,275,76,9.674090861722107e-09,0.002053525026457146
140000,0.0,0.0,490.0,0.0,286,76,6.251493100961625e-09,0.001778279410038923
145000,0.0,0.0,490.0,0.0,296,76,4.258390262634748e-08,0.001539926526059492
150000,0.0,0.0,490.0,0.0,306,76,1.688552053735748e-08,0.001333521432163324
155000,0.0,0.0,490.0,0.0,316,76,1.0307903721695766e-06,0.0011547819846894581
160000,0.0,0.0,490.0,0.0,326,76,1.5816166154536404e-08,0.001
165000,0.0,0.0,490.0,0.0,337,76,1.376256761886907e-07,0.001
170000,0.0,0.0,490.0,0.0,347,76,7.51596189729753e-08,0.001
175000,0.0,0.0,490.0,0.0,357,76,8.0329005669455e-09,0.001
180000,0.0,0.0,490.0,0.0,367,76,3.1255056320844687e-09,0.001
185000,0.0,0.0,490.0,0.0,377,76,3.486629651661133e-08,0.001
190000,0.0,0.0,490.0,0.0,388,76,1.933228688244526e-08,0.001
195000,0.0,0.0,490.0,0.0,398,76,9.48093870078992e-09,0.001
200000,0.0,0.0,490.0,0.0,408,76,4.9154831316400305e-09,0.001
205000,0.0,0.0,490.0,0.0,418,76,5.6740557141665704e-08,0.001
210000,0.0,0.0,490.0,0.0,428,76,4.750172255540974e-09,0.001
215000,0.0,0.0,490.0,0.0,439,76,6.891055193136708e-08,0.001
220000,0.0,0.0,490.0,0.0,449,76,8.315119259805215e-08,0.001
225000,0.0,0.0,490.0,0.0,459,76,2.2561926016351208e-07,0.001
230000,0.0,0.0,490.0,0.0,469,76,2.326298709220964e-09,0.001
235000,0.0,0.0,490.0,0.0,479,76,7.145582259227012e-08,0.001
240000,0.0,0.0,490.0,0.0,490,76,4.5587043473460653e-07,0.001
245000,0.0,0.0,490.0,0.0,500,76,2.852386105089977e-09,0.001
250000,0.0,0.0,490.0,0.0,510,76,1.809319027934464e-09,0.001
255000,0.0,0.0,490.0,0.0,520,76,2.0751198537283244e-09,0.001
260000,0.0,0.0,490.0,0.0,530,76,2.3707196206146364e-08,0.001
265000,0.0,0.0,490.0,0.0,541,76,1.7735881652214402e-09,0.001
270000,0.0,0.0,490.0,0.0,551,76,3.1796101751524475e-08,0.001
275000,0.0,0.0,490.0,0.0,561,76,7.149574088316513e-08,0.001
280000,0.0,0.0,490.0,0.0,571,76,1.3669390952486538e-08,0.001
285000,0.0,0.0,490.0,0.0,581,76,1.2079834021960778e-08,0.001
290000,0.0,0.0,490.0,0.0,592,76,1.3564581458069824e-08,0.001
295000,0.0,0.0,490.0,0.0,602,76,4.094810712729213e-09,0.001
300000,0.0,0.0,490.0,0.0,612,76,2.070003191079195e-08,0.001
305000,0.0,0.0,490.0,0.0,622,76,1.9110762750074173e-08,0.001
310000,0.0,0.0,490.0,0.0,632,76,2.9447988492137256e-09,0.001
315000,0.0,0.0,490.0,0.0,643,76,1.0376048464877385e-08,0.001
320000,0.0,0.0,490.0,0.0,653,76,3.482112154173933e-09,0.001
325000,0.0,0.0,490.0,0.017765306122448976,663,80,3.4300473572557166e-08,0.001
330000,0.0,0.0,490.0,0.017765306122448976,674,80,1.137642513526771e-08,0.001
335000,0.0,0.0,490.0,0.0,684,80,3.466862352752287e-10,0.001
340000,0.0,0.0,490.0,0.0,694,80,9.159747405007579e-10,0.001
345000,0.0,0.0,490.0,0.0,704,80,7.460729811725741e-09,0.001
350000,0.0,0.0,490.0,0.0,714,80,2.145435162859144e-09,0.001
355000,0.0,0.0,490.0,0.0,725,80,7.703027549155195e-09,0.001
360000,0.0,0.0,490.0,0.0,735,80,6.066196989173989e-10,0.001
365000,0.0,0.0,490.0,0.0,745,80,3.4254923342302845e-09,0.001
370000,0.0,0.0,490.0,0.0,755,80,1.0902123221967486e-06,0.001
375000,0.0,0.0,490.0,0.0,765,80,3.5021325839323936e-09,0.001
380000,0.0,0.0,490.0,0.0,776,80,1.5979864098625285e-09,0.001
