step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss
0,0.0,0.0,100.0,0.0,0,1,
5000,0.0,0.0,100.0,0.0,50,5,0.0007618670351803303
10000,0.0,0.0,100.0,0.0,100,91,1.4958123756514397e-05
15000,0.0,0.0,100.0,0.0,150,98,6.377330282703042e-05
20000,0.0,0.0,100.0,0.0,200,106,1.5754858395666815e-05
25000,0.0,0.0,100.0,0.0,250,107,4.466243353817845e-06
30000,0.0,0.0,100.0,0.0,300,107,1.167161826742813e-06
35000,0.0,0.0,100.0,0.0,350,108,8.57414306665305e-07
40000,0.0,0.0,100.0,0.0,400,108,3.1805134312890004e-06
45000,0.0,0.0,100.0,0.0,450,108,2.0036526393596432e-07
50000,0.0,0.0,100.0,0.0,500,110,1.1829254020767621e-07
55000,0.0,0.0,100.0,0.0,550,110,1.2978752295111917e-07
60000,0.0,0.0,100.0,0.0,600,110,3.752229531528428e-07
65000,0.0,0.0,100.0,0.0,650,110,5.39112576802836e-08
70000,0.0,0.0,100.0,0.0,700,110,3.7029715826975007e-07
75000,0.0,0.0,100.0,0.0,750,110,5.0706532306321606e-08
80000,0.0,0.0,100.0,0.0,800,110,1.1006525824086566e-07
85000,0.0,0.0,100.0,0.0,850,110,3.3417762779208715e-08
90000,0.0,0.0,100.0,0.0,900,110,6.336040314636193e-08
95000,0.0,0.0,100.0,0.0,950,110,1.2579950414703944e-08
100000,0.0,0.0,100.0,0.0,1000,110,8.54169641684166e-08
105000,0.0,0.0,100.0,0.0,1050,110,2.7434097660261614e-08
110000,0.0,0.0,100.0,0.0,1100,110,2.4035607282257843e-08
115000,0.0,0.0,100.0,0.0,1150,110,1.3889518868381856e-07
120000,0.0,0.0,100.0,0.0,1200,110,2.1202524180807814e-08
125000,0.0,0.0,100.0,0.0,1250,110,1.9558444819267606e-07
130000,0.0,0.0,100.0,0.0,1300,110,4.99534742459673e-08
135000,0.0,0.0,100.0,0.0,1350,114,2.8361583304103988e-08
140000,0.0,0.0,100.0,0.0,1400,114,2.3114207436947254e-08
145000,0.0,0.0,100.0,0.0,1450,119,2.8126741824507917e-08
150000,0.0,0.0,100.0,0.0,1500,119,8.585988808818001e-08
155000,0.0,0.0,100.0,0.0,1550,119,2.2539245492225746e-07
160000,0.0,0.0,100.0,0.0,1600,119,3.4523267800068425e-08
165000,0.0,0.0,100.0,0.0,1650,119,1.5066976999378312e-08
170000,0.0,0.0,100.0,0.0,1700,119,1.738728272471235e-08
175000,0.0,0.0,100.0,0.0,1750,119,1.4070479892325238e-08
180000,0.0,0.0,100.0,0.0,1800,119,4.6722902879992034e-08
185000,0.0,0.0,100.0,0.0,1850,121,2.090297712697975e-08
190000,0.0,0.0,100.0,0.0,1900,121,4.087349569914522e-09
195000,0.0,0.0,100.0,0.0,1950,121,8.408285339100985e-07
200000,0.0,0.0,100.0,0.0,2000,121,2.1148027329331853e-08
205000,0.0,0.0,100.0,0.0,2050,121,8.102109916308109e-08
210000,0.0,0.0,100.0,0.0,2100,121,4.286054533508832e-08
215000,0.0,0.0,100.0,0.0,2150,121,4.386939256306732e-09
220000,0.0,0.0,100.0,0.0,2200,121,6.081575776306636e-08
225000,0.0,0.0,100.0,0.0,2250,121,1.6040230477187833e-08
230000,0.0,0.0,100.0,0.0,2300,121,2.8898753612338623e-08
235000,0.0,0.0,100.0,0.0,2350,121,3.3175989955225305e-08
240000,0.0,0.0,100.0,0.0,2400,121,6.772523164499944e-08
245000,0.0,0.0,100.0,0.0,2450,121,1.111504221995574e-08
250000,0.0,0.0,100.0,0.0,2500,121,3.591551234194412e-08
255000,0.0,0.0,100.0,0.0,2550,121,2.922169350938475e-08
260000,0.0,0.0,100.0,0.0,2600,121,1.7368961380270775e-08
265000,0.0,0.0,100.0,0.0,2650,123,2.2967070023582892e-08
270000,0.0,0.0,100.0,0.0,2700,123,5.472259534400337e-09
275000,0.0,0.0,100.0,0.0,2750,126,2.7982190786701722e-08
280000,0.0,0.0,100.0,0.0,2800,126,9.267512979249659e-09
285000,0.0,0.0,100.0,0.0,2850,128,6.255626239237699e-09
