step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,60.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,60.0,0.0,83,24,7.101485834937193e-07,0.05,0.001395496466204141,24.0
10000,0.0,0.0,60.0,0.0,166,24,5.079738230051589e-07,0.05,0.0005268682868409093,24.0
15000,0.0,0.0,60.0,0.0,250,24,1.5307996363844723e-06,0.05,0.0005959657342132697,24.0
20000,0.0,0.0,60.0,0.0,333,28,4.0412908219877863e-07,0.05,0.00038382817432270667,29.0
25000,0.0,0.0,60.0,0.0,416,31,8.899907584236644e-07,0.05,0.0003303142898873611,33.0
30000,0.0,0.0,60.0,0.0,500,31,4.556969201985339e-07,0.05,0.00023432632424684889,33.0
35000,0.0,0.0,60.0,0.0,583,31,4.208332526900449e-08,0.05,0.0003097730228244302,34.0
40000,0.0,0.0,60.0,0.0,666,31,3.7994072954461444e-07,0.05,0.00024687908629013403,35.0
45000,0.0,0.0,60.0,0.0,750,31,4.528657427727012e-06,0.05,0.0002263606514954899,35.0
50000,0.0,0.0,60.0,0.0,833,34,5.937380365139688e-07,0.05,0.00032628635790172113,39.0
55000,0.0,0.0,60.0,0.0,916,36,2.4554260562581476e-06,0.05,0.000511157573438496,43.0
60000,0.0,0.0,60.0,0.0,1000,36,7.743038850094308e-07,0.05,0.00016983431497124472,44.0
65000,0.0,0.0,60.0,0.0,1083,36,5.807966090287664e-07,0.05,0.00016057360613490676,44.0
70000,0.0,0.0,60.0,0.0,1166,37,1.8344195495956228e-07,0.05,0.00026068773623825814,46.0
75000,0.0,0.0,60.0,0.0,1250,37,1.8714266843744554e-05,0.05,0.00016733530968285294,46.0
80000,0.0,0.0,60.0,0.0,1333,37,1.0367288894030935e-07,0.05,0.00020659768530950257,46.0
85000,0.0,0.0,60.0,0.0,1416,37,1.8081894381793973e-07,0.05,0.0003066196537415043,47.0
90000,0.0,0.0,60.0,0.0,1500,44,1.449451758617215e-07,0.05,0.00019719988237128068,56.0
95000,0.0,0.0,60.0,0.0,1583,44,1.2528687420854112e-07,0.05,0.00020757181932876207,57.0
100000,0.0,0.0,60.0,0.0,1666,44,1.4732768249814399e-06,0.05,0.0001950143524075707,57.0
105000,0.0,0.0,60.0,0.0,1750,44,4.151177392941463e-07,0.05,0.00025223019285881533,58.0
110000,0.0,0.0,60.0,0.0,1833,44,4.901596071249514e-07,0.05,0.0002011817530898518,58.0
115000,0.0,0.0,60.0,0.0,1916,44,8.784307965470362e-07,0.05,0.0001646986017458297,58.0
120000,0.0,0.0,60.0,0.0,2000,44,4.5768658196720935e-07,0.05,0.0001671514151049168,58.0
125000,0.0,0.0,60.0,0.0,2083,44,2.3972685880835343e-07,0.05,0.00025644683158806964,58.0
130000,0.0,0.0,60.0,0.0,2166,45,2.6000449793173175e-07,0.05,0.00028873363556407614,61.0
135000,0.0,0.0,60.0,0.0,2250,45,7.324398438868229e-07,0.05,0.00019305607586914716,61.0
140000,0.0,0.0,60.0,0.0,2333,45,8.769958412813139e-07,0.05,0.0001535905373814951,61.0
145000,0.0,0.0,60.0,0.0,2416,45,6.368807703438506e-07,0.05,0.0001614767957455784,61.0
150000,0.0,0.0,60.0,0.0,2500,45,3.2173758768294647e-07,0.05,0.00027474658258989535,61.0
155000,0.0,0.0,60.0,0.0,2583,45,7.940634532133117e-07,0.05,0.00016414552083199668,61.0
160000,0.0,0.0,60.0,0.0,2666,45,5.835103138451814e-07,0.05,0.00017364065089394781,61.0
165000,0.0,0.0,60.0,0.0,2750,45,1.9123127970033238e-07,0.05,0.0001725992036658358,61.0
170000,0.0,0.0,60.0,0.0,2833,45,1.7197237411892274e-07,0.05,0.00011205172260372793,61.0
175000,0.0,0.0,60.0,0.0,2916,45,5.639978439830884e-08,0.05,0.00019025468534144036,61.0
180000,0.0,0.0,60.0,0.0,3000,45,1.9400053474782908e-07,0.05,0.00014005540232277287,61.0
185000,0.0,0.0,60.0,0.0,3083,45,2.9429199344122026e-07,0.05,0.0001308821215949801,61.0
190000,0.0,0.0,60.0,0.0,3166,47,5.538968395057964e-08,0.05,0.0003071072033585419,63.0
195000,0.0,0.0,60.0,0.0,3250,47,2.402308609816828e-07,0.05,0.00026238384245222293,64.0
200000,0.0,0.0,60.0,0.0,3333,47,3.723839654412586e-07,0.05,0.00025842537239409023,65.0
