step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,256.0,0.0,0,1,,0.1
5000,0.0,0.0,256.0,0.09496093750000001,21,139,5.878702609152242e-07,0.08659643233600654
10000,0.0,0.0,256.0,0.03970703125,41,140,4.5476338073058287e-07,0.07498942093324559
15000,0.0,0.0,256.0,0.13720703124999997,62,140,4.535735115496209e-06,0.06493816315762113
20000,0.0,0.0,256.0,0.21285156249999998,86,140,9.219952335115522e-05,0.05623413251903491
25000,0.0,0.0,256.0,0.37427734375,115,140,6.697576463920996e-05,0.04869675251658631
30000,0.0,0.0,256.0,0.37277343749999997,144,140,0.00029200082644820213,0.042169650342858224
35000,0.0,0.0,256.0,0.16507812499999996,167,140,0.0001635271037230268,0.036517412725483776
40000,0.0,0.0,256.0,0.32630859375,194,140,0.0005542281433008611,0.0316227766016838
45000,0.0,0.0,256.0,0.40248046875,225,140,5.920795592828654e-05,0.027384196342643614
50000,0.0,0.0,256.0,0.29203124999999996,256,140,0.0003366332093719393,0.023713737056616554
55000,0.0,0.0,256.0,0.028984375,276,140,9.474444959778339e-05,0.020535250264571463
60000,0.0,0.0,256.0,0.0208203125,295,140,0.00023615297686774284,0.01778279410038923
65000,0.0,0.0,256.0,0.0335546875,315,140,0.0003473869292065501,0.01539926526059492
70000,0.0,0.0,256.0,0.0,335,140,0.00013795609993394464,0.01333521432163324
75000,0.0,0.0,256.0,0.0,355,140,0.0001048901176545769,0.011547819846894583
80000,0.0,0.0,256.0,0.0,374,140,1.322152093052864e-05,0.010000000000000002
85000,0.0,0.0,256.0,0.0,394,140,9.989661521103699e-06,0.008659643233600654
90000,0.0,0.0,256.0,0.0,413,140,2.7423599021858536e-05,0.007498942093324558
95000,0.0,0.0,256.0,0.0,433,140,0.00022117506887298077,0.006493816315762114
100000,0.0,0.0,256.0,0.0,452,140,8.128930858219974e-06,0.005623413251903492
105000,0.0,0.0,256.0,0.0,472,140,4.866983090323629e-06,0.004869675251658632
110000,0.0,0.0,256.0,0.0,491,140,2.241871516162064e-05,0.004216965034285823
115000,0.0,0.0,256.0,0.0,511,140,1.8510568224883173e-06,0.003651741272548377
120000,0.0,0.0,256.0,0.0,530,140,6.037029834260466e-06,0.0031622776601683794
125000,0.0,0.0,256.0,0.04708984375,551,140,7.0776482061774004e-06,0.0027384196342643617
130000,0.0,0.0,256.0,0.0,570,140,2.926179377027438e-06,0.0023713737056616554
135000,0.0,0.0,256.0,0.20716796874999996,593,140,4.2251722334185615e-06,0.002053525026457146
140000,0.0,0.0,256.0,0.65943359375,651,140,4.536767846730072e-06,0.001778279410038923
