step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,100.0,0.0,0,1,,0.1
5000,0.0,0.0,100.0,0.0,50,46,5.5657856989910215e-08,0.08659643233600654
10000,0.0,0.0,100.0,0.0,100,54,4.664338604243312e-08,0.07498942093324559
15000,0.0,0.0,100.0,0.0,150,54,4.810058129578465e-08,0.06493816315762113
20000,0.0,0.0,100.0,0.0,200,54,2.893323625130506e-08,0.05623413251903491
25000,0.0,0.0,100.0,0.0,250,58,4.54136355187984e-08,0.04869675251658631
30000,0.0,0.0,100.0,0.0,300,58,8.845005794455574e-08,0.042169650342858224
35000,0.0,0.0,100.0,0.0,350,58,7.87867904250561e-08,0.036517412725483776
40000,0.0,0.0,100.0,0.0,400,58,3.9615663638414844e-08,0.0316227766016838
45000,0.0,0.0,100.0,0.0,450,58,1.5163185196342965e-07,0.027384196342643614
50000,0.0,0.0,100.0,0.0,500,58,2.3240741597874148e-07,0.023713737056616554
55000,0.0,0.0,100.0,0.0,550,58,3.098263618994679e-07,0.020535250264571463
60000,0.0,0.0,100.0,0.0,600,58,4.68928895713816e-08,0.01778279410038923
65000,0.0,0.0,100.0,0.0,650,58,5.357969712349586e-08,0.01539926526059492
70000,0.0,0.0,100.0,0.0,700,58,1.6578874806327804e-07,0.01333521432163324
75000,0.0,0.0,100.0,0.0,750,58,1.2523537407105323e-07,0.011547819846894583
80000,0.0,0.0,100.0,0.0,800,59,4.2389743271087355e-08,0.010000000000000002
85000,0.0,0.0,100.0,0.0,850,59,4.854493695916062e-08,0.008659643233600654
90000,0.0,0.0,100.0,0.0,900,59,2.378656745349872e-06,0.007498942093324558
95000,0.0,0.0,100.0,0.0,950,59,3.174233142999583e-08,0.006493816315762114
100000,0.0,0.0,100.0,0.0,1000,59,9.993657457130212e-09,0.005623413251903492
105000,0.0,0.0,100.0,0.0,1050,59,2.1685885087663337e-08,0.004869675251658632
110000,0.0,0.0,100.0,0.0,1100,59,2.1471018385454954e-07,0.004216965034285823
115000,0.0,0.0,100.0,0.0,1150,59,3.058146944567852e-07,0.003651741272548377
