step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,100.0,0.0,0,1,,0.1
5000,0.0,0.0,100.0,0.20730000000000004,57,32,2.2356942281476222e-05,0.08659643233600654
10000,0.0,0.0,100.0,0.5107,139,32,0.0032032933086156845,0.07498942093324559
15000,0.0,0.0,100.0,0.68855,246,32,0.0007943080272525549,0.06493816315762113
20000,0.0,0.0,100.0,0.8231499999999998,394,32,0.0009972441475838423,0.05623413251903491
25000,0.0,0.0,100.0,0.5534999999999999,601,32,0.0009182186331599951,0.04869675251658631
30000,0.0,0.0,100.0,0.18359999999999999,666,32,0.0006288103759288788,0.042169650342858224
35000,0.0,0.0,100.0,0.1105,723,32,0.00010165309504372999,0.036517412725483776
40000,0.0,0.0,100.0,0.05279999999999999,778,32,4.124819315620698e-05,0.0316227766016838
45000,0.0,0.0,100.0,0.1325,834,32,4.082721352460794e-05,0.027384196342643614
50000,0.0,0.0,100.0,0.1857,892,32,4.618270031642169e-05,0.023713737056616554
55000,0.0,0.0,100.0,0.32680000000000003,960,32,0.0006175779271870852,0.020535250264571463
60000,0.0,0.0,100.0,0.22945,1023,32,1.615853761904873e-05,0.01778279410038923
65000,0.0,0.0,100.0,0.60565,1108,32,9.747057447384577e-06,0.01539926526059492
70000,0.0,0.0,100.0,0.54485,1227,32,6.220355135155842e-05,0.01333521432163324
75000,0.0,0.0,100.0,0.8384499999999999,1408,32,2.0409570424817502e-05,0.011547819846894583
80000,0.955,0.0,5.0,0.9221499999999999,1721,32,5.189258808968589e-05,0.010000000000000002
85000,0.955,0.0,5.0,0.9289,2286,32,0.0009347691666334867,0.008659643233600654
90000,0.0,0.0,100.0,0.9122499999999999,2902,32,0.0004986752173863351,0.007498942093324558
95000,0.955,0.0,5.0,0.9185500000000001,3522,32,0.000303171225823462,0.006493816315762114
100000,0.0,0.0,100.0,0.6786,3834,32,0.0002088360779453069,0.005623413251903492
105000,0.0,0.0,100.0,0.31155,3926,32,0.00014533460489474237,0.004869675251658632
110000,0.0,0.0,100.0,0.8848,4141,32,4.148471634835005e-05,0.004216965034285823
115000,0.0,0.0,100.0,0.8667999999999999,4650,32,3.189330527675338e-05,0.003651741272548377
120000,0.955,0.0,5.0,0.9000999999999998,5157,32,7.756849663564935e-05,0.0031622776601683794
125000,0.955,0.0,5.0,0.9540999999999997,5999,32,0.00014252468827180564,0.0027384196342643617
130000,0.955,0.0,5.0,0.9338500000000002,6589,32,3.4209344448754564e-05,0.0023713737056616554
135000,0.955,0.0,5.0,0.9230499999999997,7050,32,9.789969044504687e-05,0.002053525026457146
140000,0.0,0.0,100.0,0.9244,7639,32,0.00022740331769455224,0.001778279410038923
145000,0.0,0.0,100.0,0.9397,8298,32,0.004106766078621149,0.001539926526059492
150000,0.955,0.0,5.0,0.92935,9022,32,0.0007698055123910308,0.001333521432163324
155000,0.0,0.0,100.0,0.9239499999999999,9692,32,0.0052417065016925335,0.0011547819846894581
160000,0.955,0.0,5.0,0.9549999999999997,10588,32,7.703067967668176e-05,0.001
165000,0.955,0.0,5.0,0.9433,11454,32,7.473329606000334e-05,0.001
170000,0.955,0.0,5.0,0.9437499999999999,12165,32,0.0007129312143661082,0.001
175000,0.955,0.0,5.0,0.9549999999999997,12907,32,3.5468714486341923e-05,0.001
180000,0.955,0.0,5.0,0.9351999999999998,13798,32,3.498006844893098e-05,0.001
185000,0.955,0.0,5.0,0.9149499999999998,14432,32,0.00013614796625915915,0.001
190000,0.0,0.0,100.0,0.9027999999999998,15184,32,6.517842848552391e-05,0.001
195000,0.0,0.0,100.0,0.9450999999999998,15828,32,9.898576536215842e-05,0.001
200000,0.955,0.0,5.0,0.9495999999999999,16620,32,4.057439582538791e-05,0.001
205000,0.955,0.0,5.0,0.9464499999999998,17438,32,2.2671898477710783e-05,0.001
210000,0.955,0.0,5.0,0.93295,18330,32,5.3915980970487e-05,0.001
215000,0.955,0.0,5.0,0.9527499999999997,19254,32,4.057369369547814e-05,0.001
220000,0.0,0.0,100.0,0.9297999999999998,20152,32,0.00015388536849059165,0.001
225000,0.955,0.0,5.0,0.9549999999999997,20953,32,1.5153003914747387e-05,0.001
230000,0.0,0.0,100.0,0.9478,21825,32,3.357446985319257e-05,0.001
235000,0.955,0.0,5.0,0.9545499999999997,22723,32,6.595066679437878e-06,0.001
240000,0.955,0.0,5.0,0.9513999999999999,23624,32,2.787817720673047e-05,0.001
245000,0.955,0.0,5.0,0.94105,24448,32,5.314757800078951e-05,0.001
250000,0.955,0.0,5.0,0.9545499999999997,25384,32,1.9606597561505623e-05,0.001
255000,0.0,0.0,100.0,0.95095,26272,32,1.6161109670065343e-05,0.001
260000,0.0,0.0,100.0,0.93925,27111,32,0.0005442958208732307,0.001
265000,0.955,0.0,5.0,0.9482499999999996,28019,32,4.183872533758404e-06,0.001
270000,0.955,0.0,5.0,0.9401499999999997,28791,32,8.735477422305848e-06,0.001
275000,0.955,0.0,5.0,0.9509499999999997,29697,32,2.4451088393107057e-05,0.001
280000,0.955,0.0,5.0,0.9549999999999997,30579,32,5.299412805470638e-06,0.001
285000,0.0,0.0,100.0,0.79425,31309,32,2.0439319996512495e-05,0.001
290000,0.955,0.0,5.0,0.9387999999999999,32100,32,7.531240044045262e-06,0.001
295000,0.955,0.0,5.0,0.9549999999999997,33037,32,4.0669542613613885e-06,0.001
300000,0.955,0.0,5.0,0.9549999999999997,34007,32,1.4084632766753202e-06,0.001
305000,0.955,0.0,5.0,0.9549999999999997,34958,32,2.2392741811927408e-05,0.001
310000,0.955,0.0,5.0,0.9540999999999998,35927,32,1.5598656318616122e-05,0.001
315000,0.955,0.0,5.0,0.9540999999999997,36850,32,8.64839330461109e-06,0.001
320000,0.955,0.0,5.0,0.9464499999999998,37799,32,2.1207122699706815e-05,0.001
325000,0.955,0.0,5.0,0.9540999999999998,38711,32,3.553476562956348e-05,0.001
330000,0.955,0.0,5.0,0.9549999999999997,39698,32,4.21218246628996e-05,0.001
335000,0.955,0.0,5.0,0.9518499999999998,40640,32,1.367494223813992e-05,0.001
340000,0.0,0.0,100.0,0.9545499999999999,41550,32,0.0002028026501648128,0.001
345000,0.955,0.0,5.0,0.9536499999999997,42516,32,2.4960327209555544e-06,0.001
350000,0.955,0.0,5.0,0.9549999999999997,43467,32,1.089165834855521e-06,0.001
355000,0.955,0.0,5.0,0.9545499999999997,44346,32,1.2112487866033916e-06,0.001
360000,0.955,0.0,5.0,0.9549999999999997,45322,32,3.5220664358348586e-06,0.001
365000,0.0,0.0,100.0,0.9545499999999997,46277,32,0.0007126019918359816,0.001
370000,0.955,0.0,5.0,0.9549999999999997,47244,32,4.586445811582962e-06,0.001
375000,0.955,0.0,5.0,0.9545499999999999,48223,32,2.5633939912950154e-06,0.001
380000,0.955,0.0,5.0,0.9536499999999997,49178,32,2.378250627543821e-07,0.001
385000,0.0,0.0,100.0,0.94465,50075,32,5.661505201715045e-05,0.001
390000,0.955,0.0,5.0,0.9545499999999999,51032,32,5.1610472837637644e-06,0.001
395000,0.955,0.0,5.0,0.9540999999999998,52000,32,1.4729331496710074e-06,0.001
