step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,490.0,0.0,0,1,,0.1
5000,0.0,0.0,490.0,0.0,10,60,1.0584182774664441e-07,0.08659643233600654
10000,0.0,0.0,490.0,0.0,20,60,1.0431387664766589e-07,0.07498942093324559
15000,0.0,0.0,490.0,0.0,30,60,1.1895210150214552e-07,0.06493816315762113
20000,0.0,0.0,490.0,0.0,40,60,1.9612197377227858e-07,0.05623413251903491
25000,0.0,0.0,490.0,0.0,51,60,7.090949338817154e-08,0.04869675251658631
30000,0.0,0.0,490.0,0.0,61,60,1.291212186060875e-07,0.042169650342858224
35000,0.0,0.0,490.0,0.0,71,60,1.0683995554927606e-07,0.036517412725483776
40000,0.0,0.0,490.0,0.0,81,60,1.139687029194647e-07,0.0316227766016838
45000,0.0,0.0,490.0,0.0,91,64,2.5032818484760355e-07,0.027384196342643614
50000,0.0,0.0,490.0,0.0,102,64,9.274477008602844e-08,0.023713737056616554
55000,0.0,0.0,490.0,0.0,112,64,1.1058286730758482e-08,0.020535250264571463
60000,0.0,0.0,490.0,0.0,122,64,1.7980238453674247e-07,0.01778279410038923
65000,0.0,0.0,490.0,0.0,132,64,1.2242890079505742e-05,0.01539926526059492
70000,0.0,0.0,490.0,0.0,142,64,7.845649463433801e-09,0.01333521432163324
75000,0.0,0.0,490.0,0.0,153,64,4.923943475176884e-09,0.011547819846894583
80000,0.0,0.0,490.0,0.0,163,68,7.808120585650613e-07,0.010000000000000002
85000,0.0,0.0,490.0,0.0,173,71,1.344194444641289e-08,0.008659643233600654
90000,0.0,0.0,490.0,0.0,183,71,9.115947108284672e-09,0.007498942093324558
95000,0.0,0.0,490.0,0.0,193,71,9.854920790530741e-08,0.006493816315762114
100000,0.0,0.0,490.0,0.0,204,71,1.9229851488944405e-08,0.005623413251903492
105000,0.0,0.0,490.0,0.0,214,71,2.8346681801849627e-07,0.004869675251658632
110000,0.0,0.0,490.0,0.0,224,71,4.238237316656068e-09,0.004216965034285823
115000,0.0,0.0,490.0,0.0,234,71,2.7247024636523065e-09,0.003651741272548377
120000,0.0,0.0,490.0,0.0,244,71,1.7039043953559485e-08,0.0031622776601683794
125000,0.0,0.0,490.0,0.0,255,71,4.877472292719176e-07,0.0027384196342643617
130000,0.0,0.0,490.0,0.0,265,71,1.8575465610126685e-09,0.0023713737056616554
135000,0.0,0.0,490.0,0.0,275,71,3.795207259571498e-09,0.002053525026457146
140000,0.0,0.0,490.0,0.0,285,71,7.531083383582882e-07,0.001778279410038923
145000,0.0,0.0,490.0,0.011520408163265305,296,73,1.5760772242856547e-08,0.001539926526059492
150000,0.0,0.0,490.0,0.011520408163265305,306,73,2.094242113059863e-09,0.001333521432163324
155000,0.0,0.0,490.0,0.0,316,73,2.8045088473760416e-09,0.0011547819846894581
160000,0.0,0.0,490.0,0.0,326,73,3.2185738518819562e-09,0.001
165000,0.0,0.0,490.0,0.0,336,73,3.294921224750169e-09,0.001
170000,0.0,0.0,490.0,0.0,347,73,5.920250956137352e-09,0.001
175000,0.0,0.0,490.0,0.02621428571428571,357,77,5.783127310365899e-09,0.001
180000,0.0,0.0,490.0,0.02621428571428571,367,77,1.4532351144680433e-07,0.001
185000,0.0,0.0,490.0,0.0,378,77,1.670585447755002e-08,0.001
190000,0.0,0.0,490.0,0.0,388,77,7.46683426200434e-09,0.001
195000,0.0,0.0,490.0,0.0,398,77,7.418238467948868e-09,0.001
200000,0.0,0.0,490.0,0.0,408,77,6.962623366746357e-09,0.001
205000,0.0,0.0,490.0,0.010051020408163264,419,77,6.188890733227481e-09,0.001
210000,0.0,0.0,490.0,0.010051020408163264,429,77,9.411044388230039e-09,0.001
215000,0.0,0.0,490.0,0.005826530612244895,439,78,3.752450083993608e-08,0.001
220000,0.0,0.0,490.0,0.005826530612244895,449,78,2.6454557655597455e-07,0.001
225000,0.0,0.0,490.0,0.02033673469387755,460,78,6.164604116065675e-08,0.001
230000,0.0,0.0,490.0,0.02033673469387755,470,78,3.745297760815447e-08,0.001
235000,0.0,0.0,490.0,0.0,480,78,6.850160616522771e-08,0.001
240000,0.0,0.0,490.0,0.008581632653061222,490,78,1.0041059539389607e-07,0.001
245000,0.0,0.0,490.0,0.008581632653061222,501,78,1.653965711057026e-07,0.001
250000,0.0,0.0,490.0,0.0,511,78,9.782022658555434e-08,0.001
255000,0.0,0.0,490.0,0.027632653061224494,521,78,3.427196304528479e-07,0.001
260000,0.0,0.0,490.0,0.027632653061224494,532,78,1.5271714914888435e-07,0.001
265000,0.0,0.0,490.0,0.0,542,78,3.4375233326500165e-07,0.001
270000,0.0,0.0,490.0,0.0,552,78,1.8157837189392012e-07,0.001
275000,0.0,0.0,490.0,0.0,562,78,1.4075433796278958e-07,0.001
280000,0.0,0.0,490.0,0.0,572,78,3.985125829331082e-07,0.001
285000,0.0,0.0,490.0,0.0,583,78,1.5176384238202445e-07,0.001
290000,0.0,0.0,490.0,0.004999999999999999,593,78,1.315454341010991e-07,0.001
295000,0.0,0.0,490.0,0.004999999999999999,603,78,1.0952441442668714e-07,0.001
300000,0.0,0.0,490.0,0.0,613,78,8.593862332872959e-08,0.001
305000,0.0,0.0,490.0,0.0,624,78,6.87062936322036e-07,0.001
310000,0.0,0.0,490.0,0.0,634,78,2.506971839011385e-07,0.001
315000,0.0,0.0,490.0,0.0,644,78,0.00032759731402620673,0.001
320000,0.0,0.0,490.0,0.0,654,78,3.257721559180027e-08,0.001
325000,0.0,0.0,490.0,0.0,664,78,4.480626358827067e-08,0.001
330000,0.0,0.0,490.0,0.028418367346938776,675,78,1.483593479179035e-07,0.001
335000,0.0,0.0,490.0,0.028418367346938776,685,78,3.5285214039504353e-07,0.001
340000,0.0,0.0,490.0,0.0,695,78,4.169706713241794e-08,0.001
345000,0.0,0.0,490.0,0.0,706,78,2.171580177900978e-07,0.001
350000,0.0,0.0,490.0,0.0,716,78,9.289001212664516e-08,0.001
355000,0.0,0.0,490.0,0.021255102040816327,726,78,5.879341102854596e-08,0.001
360000,0.0,0.0,490.0,0.03553061224489796,737,78,9.265843203820623e-08,0.001
365000,0.0,0.0,490.0,0.014275510204081632,747,78,3.0635493430963834e-07,0.001
370000,0.0,0.0,490.0,0.0,757,78,1.1993532211818092e-07,0.001
