step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,120.0,0.0,0,1,,1.0
5000,0.0,0.0,120.0,0.0,41,56,2.9651261002072715e-07,0.940625
10000,0.0,0.0,120.0,0.0,83,62,3.3100977248068375e-07,0.88125
15000,0.0,0.0,120.0,0.0,125,62,2.4100688733597053e-07,0.821875
20000,0.0,0.0,120.0,0.0,166,62,3.710011924340506e-07,0.7625
25000,0.0,0.0,120.0,0.0,208,62,1.1818593037560277e-07,0.703125
30000,0.0,0.0,120.0,0.0,250,64,2.9693941883124353e-07,0.64375
35000,0.0,0.0,120.0,0.0,291,64,6.868492050671193e-07,0.5843750000000001
40000,0.0,0.0,120.0,0.0,333,69,2.7748844999564426e-08,0.525
45000,0.0,0.0,120.0,0.0,375,72,2.0902915309761738e-07,0.46562500000000007
50000,0.0,0.0,120.0,0.0,416,72,4.08769977866541e-07,0.40625
55000,0.0,0.0,120.0,0.0,458,72,2.8758122994076984e-07,0.34687500000000004
60000,0.0,0.0,120.0,0.0,500,72,3.311768637104251e-08,0.2875000000000001
65000,0.0,0.0,120.0,0.0,541,72,2.5520030533243698e-08,0.22812500000000002
70000,0.0,0.0,120.0,0.0,583,72,3.497869158763933e-07,0.16875000000000007
75000,0.0,0.0,120.0,0.0,625,72,2.875915470212931e-07,0.109375
80000,0.0,0.0,120.0,0.0,666,72,4.2738019345733846e-08,0.050000000000000044
85000,0.0,0.0,120.0,0.0,708,72,9.385473731526872e-08,0.050000000000000044
90000,0.0,0.0,120.0,0.0,750,72,2.7925374013193505e-08,0.050000000000000044
95000,0.0,0.0,120.0,0.0,791,72,9.591649785534173e-08,0.050000000000000044
100000,0.0,0.0,120.0,0.0,833,72,1.764137280702016e-08,0.050000000000000044
105000,0.0,0.0,120.0,0.0,875,72,1.9433599618423614e-07,0.050000000000000044
110000,0.0,0.0,120.0,0.0,916,72,2.7933779733757547e-07,0.050000000000000044
115000,0.0,0.0,120.0,0.0,958,72,1.2639698176997172e-08,0.050000000000000044
120000,0.0,0.0,120.0,0.0,1000,72,2.734563224748854e-07,0.050000000000000044
125000,0.0,0.0,120.0,0.0,1041,72,3.294451289548306e-08,0.050000000000000044
130000,0.0,0.0,120.0,0.0,1083,72,1.689186901465689e-09,0.050000000000000044
135000,0.0,0.0,120.0,0.0,1125,72,2.24775114077147e-08,0.050000000000000044
140000,0.0,0.0,120.0,0.0,1166,72,9.118349453274277e-08,0.050000000000000044
145000,0.0,0.0,120.0,0.0,1208,72,5.249916412708444e-08,0.050000000000000044
150000,0.0,0.0,120.0,0.0,1250,73,6.05486718541215e-08,0.050000000000000044
155000,0.0,0.0,120.0,0.0,1291,73,3.2183624654180676e-08,0.050000000000000044
160000,0.0,0.0,120.0,0.0,1333,73,7.1742407570241085e-09,0.050000000000000044
165000,0.0,0.0,120.0,0.0,1375,73,3.938892234600644e-08,0.050000000000000044
170000,0.0,0.0,120.0,0.0,1416,73,3.1540047018552286e-08,0.050000000000000044
175000,0.0,0.0,120.0,0.0,1458,73,5.151215987098112e-07,0.050000000000000044
180000,0.0,0.0,120.0,0.0,1500,73,1.0775665693074643e-08,0.050000000000000044
185000,0.0,0.0,120.0,0.0,1541,73,5.966492855336014e-10,0.050000000000000044
190000,0.0,0.0,120.0,0.0,1583,73,1.8134509449652114e-09,0.050000000000000044
195000,0.0,0.0,120.0,0.0,1625,73,1.2927316994648663e-08,0.050000000000000044
200000,0.0,0.0,120.0,0.0,1666,73,2.1435505814793032e-08,0.050000000000000044
