step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,490.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,490.0,0.0,10,38,2.1241066860966384e-06,0.05,0.000827466649532297,46.0
10000,0.0,0.0,490.0,0.0,20,42,5.920899752709374e-07,0.05,0.000961602050802825,50.0
15000,0.0,0.0,490.0,0.0,30,59,5.492592549671826e-07,0.05,0.002546309638614699,120.0
20000,0.0,0.0,490.0,0.0,40,60,7.105439863153151e-07,0.05,0.0017126150580677795,189.0
25000,0.0,0.0,490.0,0.0,51,60,1.5528553376498166e-06,0.05,0.0014500926774791193,258.0
30000,0.0,0.0,490.0,0.0,61,60,9.049575169228774e-07,0.05,0.0006109486335636791,316.0
35000,0.0,0.0,490.0,0.0,71,60,1.4943123005650705e-06,0.05,0.0015639877101590737,342.0
40000,0.0,0.0,490.0,0.0,81,60,2.044769871645258e-06,0.05,0.0008550669287330539,379.0
45000,0.0,0.0,490.0,0.0,91,60,1.1209468766537611e-06,0.05,0.0006079782930202912,390.0
50000,0.0,0.0,490.0,0.0,102,60,1.7166346424346557e-06,0.05,0.0012616554234462789,412.0
55000,0.0,0.0,490.0,0.0,112,60,1.2371128832455724e-06,0.05,0.000832621156489029,420.0
60000,0.0,0.0,490.0,0.0,122,60,2.5754272883204976e-06,0.05,0.000599357505656503,428.0
65000,0.0,0.0,490.0,0.0,132,60,1.372608267047326e-06,0.05,0.0008609315984522241,439.0
70000,0.0,0.0,490.0,0.0,142,60,1.1597620641623507e-06,0.05,0.0010509994925362097,452.0
75000,0.0,0.0,490.0,0.0,153,60,3.973963430325966e-06,0.05,0.0013511672283537043,476.0
80000,0.0,0.0,490.0,0.0,163,60,1.4393772289622575e-06,0.05,0.000894881706032355,478.0
85000,0.0,0.0,490.0,0.0,173,60,1.2941412705913535e-06,0.05,0.0006773258251169854,482.0
90000,0.0,0.0,490.0,0.0,183,60,9.145356898443424e-07,0.05,0.0008687449939909593,486.0
95000,0.0,0.0,490.0,0.0,193,60,1.1549848295544507e-06,0.05,0.0005739246970038237,493.0
100000,0.0,0.0,490.0,0.0,204,60,1.110539756155049e-06,0.05,0.0004878021456790361,493.0
105000,0.0,0.0,490.0,0.0,214,60,3.6726726193592185e-06,0.05,0.0004009430097007427,497.0
110000,0.0,0.0,490.0,0.0,224,60,1.153762809735781e-06,0.05,0.0003416574490159949,499.0
115000,0.0,0.0,490.0,0.0,234,60,2.1784153432236053e-06,0.05,0.00038764738955737363,500.0
120000,0.0,0.0,490.0,0.0,244,60,5.048730599810369e-06,0.05,0.0006925896171783282,500.0
125000,0.0,0.0,490.0,0.0,255,60,9.133615321843536e-07,0.05,0.0006141747339269606,508.0
130000,0.0,0.0,490.0,0.0,265,60,1.820879219849303e-06,0.05,0.00037998159839174115,508.0
135000,0.0,0.0,490.0,0.0,275,60,1.328627058683196e-05,0.05,0.00039487231078023065,510.0
140000,0.0,0.0,490.0,0.0,285,60,3.810089879152656e-07,0.05,0.0003453287918809745,510.0
145000,0.0,0.0,490.0,0.0,295,60,6.367779974425503e-07,0.05,0.000513082880675321,511.0
150000,0.0,0.0,490.0,0.0,306,60,4.0205054574471433e-07,0.05,0.00037209608689075776,511.0
155000,0.0,0.0,490.0,0.0,316,60,8.201295713661239e-07,0.05,0.0004837999527909439,511.0
160000,0.0,0.0,490.0,0.0,326,63,1.8050570815830724e-06,0.05,0.000560252596211503,520.0
165000,0.0,0.0,490.0,0.0,336,63,1.04796060895751e-06,0.05,0.00040254256567903333,525.0
170000,0.0,0.0,490.0,0.0,346,66,3.1961988611328707e-07,0.05,0.000690423544554295,536.0
175000,0.0,0.0,490.0,0.0,357,70,1.0338212632632349e-06,0.05,0.0005942285833384898,544.0
180000,0.0,0.0,490.0,0.0,367,70,9.367298048346129e-07,0.05,0.0008220591320493616,546.0
185000,0.0,0.0,490.0,0.0,377,70,3.7989477277733386e-05,0.05,0.0005405559919189628,549.0
190000,0.0,0.0,490.0,0.0,387,70,1.409626861459401e-06,0.05,0.0006252892781317021,557.0
195000,0.0,0.0,490.0,0.0,397,70,2.205612872785423e-06,0.05,0.0004712243541944922,561.0
200000,0.0,0.0,490.0,0.0,408,71,3.1776585274201352e-06,0.05,0.0011363974289477722,568.0
205000,0.0,0.0,490.0,0.0,418,71,2.161827069357969e-06,0.05,0.0005521614970391384,571.0
210000,0.0,0.0,490.0,0.0,428,75,7.623779083587578e-07,0.05,0.0005594486658708902,577.0
215000,0.0,0.0,490.0,0.0,438,75,3.121462896160665e-06,0.05,0.00046493486584746763,582.0
220000,0.0,0.0,490.0,0.0,448,75,2.736001079028938e-06,0.05,0.00042578967444373967,582.0
225000,0.0,0.0,490.0,0.0,459,75,5.0679473133641295e-06,0.05,0.0002257289615811895,584.0
230000,0.0,0.0,490.0,0.03989795918367347,470,75,9.252486279365257e-07,0.05,0.00043513454419804996,591.0
235000,0.0,0.0,490.0,0.03989795918367347,480,75,1.9422020614001667e-06,0.05,0.00027596495339417536,591.0
240000,0.0,0.0,490.0,0.0,490,75,1.786124698810454e-06,0.05,0.00039388605916792043,591.0
245000,0.0,0.0,490.0,0.0,500,75,1.3484136616170872e-06,0.05,0.0007634668324046925,593.0
250000,0.0,0.0,490.0,0.02593877551020408,511,78,1.518329440841626e-06,0.05,0.0002649460325689756,597.0
255000,0.0,0.0,490.0,0.4003061224489796,529,78,2.1927689886069857e-06,0.05,0.0006198324554128767,601.0
260000,0.0,0.0,490.0,0.36606122448979594,546,78,7.214447578007821e-06,0.05,0.0004676699444279577,609.0
265000,0.0,0.0,490.0,0.5263979591836735,567,78,0.0017302315682172775,0.05,0.0002974715904359928,609.0
270000,0.0,0.0,490.0,0.3761020408163266,584,78,4.6244862460298464e-05,0.05,0.00026061361551401094,609.0
275000,0.9724489795918367,0.0,15.0,0.8140306122448979,613,78,8.458204683847725e-05,0.05,0.0004790492468652693,609.0
280000,0.0,0.0,490.0,0.5385612244897959,632,78,0.0009512287797406316,0.05,0.00024642946609787226,609.0
285000,0.0,0.0,490.0,0.2932755102040816,647,79,9.88752581179142e-05,0.05,0.00034892852466858064,615.0
290000,0.0,0.0,490.0,0.15214285714285714,657,79,0.00020633389067370445,0.05,0.00023046519609663926,615.0
295000,0.0,0.0,490.0,0.006010204081632653,667,79,7.664717122679576e-05,0.05,0.00025126670431743894,616.0
300000,0.0,0.0,490.0,0.0,678,79,5.557468830375001e-05,0.05,0.00031092709715011034,624.0
305000,0.0,0.0,490.0,0.0,688,79,0.00013494899030774832,0.05,0.00023637321513546284,628.0
310000,0.0,0.0,490.0,0.0,698,79,1.2025011528749019e-05,0.05,0.00021997651115869272,628.0
315000,0.0,0.0,490.0,0.0,708,79,1.495831565989647e-05,0.05,0.00023894330218469549,628.0
320000,0.0,0.0,490.0,0.0,718,79,1.535996125312522e-05,0.05,0.0002949182811914908,628.0
325000,0.0,0.0,490.0,0.0,729,79,4.345592242316343e-05,0.05,0.00020485606127526669,628.0
330000,0.0,0.0,490.0,0.0,739,79,5.431274985312484e-05,0.05,0.0003853150419003285,628.0
335000,0.0,0.0,490.0,0.0,749,79,8.76296417118283e-06,0.05,0.00040664898848746664,630.0
340000,0.0,0.0,490.0,0.0,759,80,3.9187376387417316e-05,0.05,0.00036187944747743137,640.0
345000,0.0,0.0,490.0,0.059948979591836725,770,80,7.74625914345961e-06,0.05,0.00032017459083713394,641.0
350000,0.0,0.0,490.0,0.10396938775510205,781,80,3.2040766200225335e-06,0.05,0.0002693360325105948,643.0
355000,0.0,0.0,490.0,0.04402040816326531,791,80,1.9867429728037678e-05,0.05,0.0003017000335124589,643.0
360000,0.0,0.0,490.0,0.0,802,80,8.149134373525158e-06,0.05,0.0006466697916670363,647.0
365000,0.0,0.0,490.0,0.0,812,80,3.7057989175082184e-06,0.05,0.0003735598412016894,653.0
370000,0.0,0.0,490.0,0.0,822,80,4.67909603685257e-06,0.05,0.00024517540262738015,659.0
375000,0.0,0.0,490.0,0.0,832,80,8.425231499131769e-06,0.05,0.00038563212490371303,661.0
380000,0.0,0.0,490.0,0.0,842,80,1.674549093877431e-05,0.05,0.0006541216933208533,661.0
385000,0.0,0.0,490.0,0.0,853,80,1.4835073898211704e-06,0.05,0.0003727090423648989,673.0
390000,0.0,0.0,490.0,0.0,863,80,1.6285014226014027e-06,0.05,0.0005985156639068508,673.0
395000,0.0,0.0,490.0,0.0,873,80,2.193733507738216e-06,0.05,0.0006338264256506817,675.0
