step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,256.0,0.0,0,1,,1.0
5000,0.0,0.0,256.0,0.06597656249999999,20,135,1.8638079382071737e-06,0.940625
10000,0.0,0.0,256.0,0.08724609375,41,140,3.5680109249369707e-06,0.88125
15000,0.0,0.0,256.0,0.18044921874999997,64,140,8.973207513918169e-06,0.821875
20000,0.0,0.0,256.0,0.33685546874999994,90,140,3.515538264764473e-05,0.7625
25000,0.0,0.0,256.0,0.31222656249999997,116,140,0.0001708847121335566,0.703125
30000,0.0,0.0,256.0,0.23343749999999996,141,140,0.00012625833915080875,0.64375
35000,0.0,0.0,256.0,0.297109375,166,140,0.0007254669908434153,0.5843750000000001
40000,0.0,0.0,256.0,0.23482421874999998,191,140,0.00010746609041234478,0.525
45000,0.0,0.0,256.0,0.34060546875000003,219,140,0.0007915340247564018,0.46562500000000007
50000,0.0,0.0,256.0,0.30107421875,246,140,0.00031510498956777155,0.40625
55000,0.0,0.0,256.0,0.10892578125,268,140,5.331637657945976e-05,0.34687500000000004
60000,0.0,0.0,256.0,0.03970703125,288,140,1.656654421822168e-05,0.2875000000000001
65000,0.0,0.0,256.0,0.01484375,308,140,3.6142671888228506e-05,0.22812500000000002
70000,0.0,0.0,256.0,0.02248046875,327,140,2.7528534701559693e-05,0.16875000000000007
75000,0.0,0.0,256.0,0.0,347,140,4.0094295400194824e-05,0.109375
80000,0.0,0.0,256.0,0.0,366,140,1.4626756637881044e-05,0.050000000000000044
85000,0.0,0.0,256.0,0.0,386,140,1.2610265912371688e-05,0.050000000000000044
90000,0.0,0.0,256.0,0.0,406,140,2.6580264602671377e-06,0.050000000000000044
95000,0.0,0.0,256.0,0.006582031249999998,425,140,8.259929018095136e-06,0.050000000000000044
100000,0.0,0.0,256.0,0.02890625,445,140,1.728199640638195e-05,0.050000000000000044
105000,0.0,0.0,256.0,0.0,465,140,1.0791626664286014e-05,0.050000000000000044
110000,0.0,0.0,256.0,0.0,484,140,9.505801017439808e-07,0.050000000000000044
115000,0.0,0.0,256.0,0.04392578125,505,140,2.935417796834372e-06,0.050000000000000044
120000,0.0,0.0,256.0,0.08152343749999999,525,140,9.388247235619929e-06,0.050000000000000044
125000,0.0,0.0,256.0,0.028105468749999994,545,140,2.47927619057009e-06,0.050000000000000044
130000,0.0,0.0,256.0,0.031972656249999995,565,140,4.645533863367746e-06,0.050000000000000044
135000,0.0,0.0,256.0,0.42306640624999997,594,140,4.371800514491042e-06,0.050000000000000044
140000,0.0,0.0,256.0,0.7351171875,644,140,1.8870458006858826e-05,0.050000000000000044
145000,0.0,0.0,256.0,0.42800781250000003,682,140,0.00019557581981644034,0.050000000000000044
150000,0.0,0.0,256.0,0.2890625,708,140,7.45632714824751e-05,0.050000000000000044
155000,0.0,0.0,256.0,0.29447265625,733,140,5.319424963090569e-05,0.050000000000000044
160000,0.0,0.0,256.0,0.1773828125,756,140,2.4647379177622497e-05,0.050000000000000044
165000,0.0,0.0,256.0,0.026796874999999998,776,140,1.576169415784534e-05,0.050000000000000044
170000,0.0,0.0,256.0,0.042421875000000005,796,140,1.8229136912850663e-05,0.050000000000000044
175000,0.0,0.0,256.0,0.1618359375,819,140,9.681805750005879e-06,0.050000000000000044
180000,0.0,0.0,256.0,0.07994140625,840,140,1.8598602764541283e-05,0.050000000000000044
185000,0.0,0.0,256.0,0.5993359375,873,140,2.2284095393843018e-05,0.050000000000000044
190000,0.0,0.0,256.0,0.40568359374999996,904,140,5.328356110112509e-06,0.050000000000000044
195000,0.0,0.0,256.0,0.7725390625000002,963,140,6.053390825400129e-05,0.050000000000000044
200000,0.954296875,0.0,13.0,0.74873046875,1048,140,7.942453521536663e-06,0.050000000000000044
205000,0.0,0.0,256.0,0.7489062500000001,1150,140,3.1542171200271696e-05,0.050000000000000044
210000,0.0,0.0,256.0,0.33529296875,1180,140,2.9647710107383318e-05,0.050000000000000044
215000,0.0,0.0,256.0,0.2373046875,1207,140,7.142312824726105e-05,0.050000000000000044
220000,0.0,0.0,256.0,0.28474609375,1233,140,1.472636722610332e-05,0.050000000000000044
225000,0.0,0.0,256.0,0.8500585937499998,1311,140,0.000820463988929987,0.050000000000000044
230000,0.0,0.0,256.0,0.9098242187500002,1461,140,1.1766058378270827e-05,0.050000000000000044
235000,0.0,0.0,256.0,0.8656250000000002,1574,140,4.390835601952858e-05,0.050000000000000044
240000,0.0,0.0,256.0,0.8658789062500001,1689,140,3.456070044194348e-05,0.050000000000000044
245000,0.954296875,0.0,13.0,0.8561328125000001,1747,140,1.4087389899941627e-05,0.050000000000000044
250000,0.0,0.0,256.0,0.836875,1850,140,0.0007422466878779233,0.050000000000000044
255000,0.954296875,0.0,13.0,0.9414648437500001,2081,140,2.1389501853263937e-05,0.050000000000000044
260000,0.0,0.0,256.0,0.9142187500000001,2197,140,6.970862614252837e-06,0.050000000000000044
265000,0.0,0.0,256.0,0.9100000000000001,2399,140,0.0005088552716188133,0.050000000000000044
270000,0.954296875,0.0,13.0,0.8943554687499999,2538,140,0.0001062200462911278,0.050000000000000044
