step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,100.0,0.0,0,1,,1.0
5000,0.0,0.0,100.0,0.26975000000000005,58,32,2.1083353203721344e-05,0.940625
10000,0.0,0.0,100.0,0.3517499999999999,129,32,0.0014120815321803093,0.88125
15000,0.0,0.0,100.0,0.61785,239,32,0.0025685769505798817,0.821875
20000,0.0,0.0,100.0,0.3448,309,32,0.0002491468330845237,0.7625
25000,0.0,0.0,100.0,0.12309999999999999,370,32,0.0003308697778265923,0.703125
30000,0.0,0.0,100.0,0.1628,430,32,2.90846419375157e-05,0.64375
35000,0.0,0.0,100.0,0.05415,484,32,2.795428008539602e-05,0.5843750000000001
40000,0.0,0.0,100.0,0.09295,540,32,7.069286766636651e-06,0.525
45000,0.0,0.0,100.0,0.0951,594,32,4.142721991229337e-06,0.46562500000000007
50000,0.0,0.0,100.0,0.39544999999999997,660,32,4.8419315135106444e-05,0.40625
55000,0.0,0.0,100.0,0.43904999999999994,736,32,1.3180295354686677e-05,0.34687500000000004
60000,0.955,0.0,5.0,0.865,889,32,2.6006295229308307e-05,0.2875000000000001
65000,0.946,0.0,6.0,0.9100000000000001,1252,32,4.8202182370005175e-05,0.22812500000000002
70000,0.955,0.0,5.0,0.9275500000000001,1886,32,0.0023852051235735416,0.16875000000000007
75000,0.955,0.0,5.0,0.9527499999999997,2416,32,0.00017696301802061498,0.109375
80000,0.0,0.0,100.0,0.6073500000000001,2850,32,0.00018035501125268638,0.050000000000000044
85000,0.955,0.0,5.0,0.9432999999999996,3268,32,9.497975042904727e-06,0.050000000000000044
90000,0.0,0.0,100.0,0.9405999999999997,3753,32,0.00014780217316001654,0.050000000000000044
95000,0.0,0.0,100.0,0.9383499999999998,4275,32,0.00022868398809805512,0.050000000000000044
100000,0.955,0.0,5.0,0.8938,5012,32,0.00011217114661121741,0.050000000000000044
105000,0.0,0.0,100.0,0.9275499999999998,5729,32,8.814952161628753e-05,0.050000000000000044
110000,0.0,0.0,100.0,0.8438499999999998,6399,32,0.0002998698619194329,0.050000000000000044
115000,0.0,0.0,100.0,0.9491499999999997,6934,32,7.134345651138574e-05,0.050000000000000044
120000,0.955,0.0,5.0,0.9378999999999997,7780,32,0.00030451029306277633,0.050000000000000044
125000,0.0,0.0,100.0,0.8928999999999998,8332,32,0.0006424327148124576,0.050000000000000044
130000,0.955,0.0,5.0,0.93025,8737,32,8.67626367835328e-05,0.050000000000000044
135000,0.955,0.0,5.0,0.8181999999999998,9462,32,2.3495093046221882e-05,0.050000000000000044
140000,0.955,0.0,5.0,0.9527499999999998,10153,32,2.352297815377824e-05,0.050000000000000044
145000,0.955,0.0,5.0,0.9522999999999996,10900,32,3.382402064744383e-05,0.050000000000000044
150000,0.955,0.0,5.0,0.9486999999999999,11572,32,1.114918904931983e-05,0.050000000000000044
155000,0.955,0.0,5.0,0.94195,12306,32,3.749901952687651e-05,0.050000000000000044
160000,0.0,0.0,100.0,0.9464499999999996,13100,32,0.009781395085155964,0.050000000000000044
165000,0.955,0.0,5.0,0.9527499999999997,13738,32,4.083097883267328e-05,0.050000000000000044
170000,0.955,0.0,5.0,0.9522999999999996,14459,32,3.721678876900114e-05,0.050000000000000044
175000,0.0,0.0,100.0,0.9388,15195,32,0.002212247811257839,0.050000000000000044
180000,0.955,0.0,5.0,0.9167499999999997,16063,32,0.0004177455266471952,0.050000000000000044
185000,0.0,0.0,100.0,0.9360999999999999,16801,32,4.765863923239522e-05,0.050000000000000044
190000,0.0,0.0,100.0,0.9284499999999998,17664,32,4.4376138248480856e-05,0.050000000000000044
195000,0.955,0.0,5.0,0.93925,18359,32,2.7991925890091807e-05,0.050000000000000044
200000,0.0,0.0,100.0,0.9198999999999999,18942,32,5.3315554396249354e-05,0.050000000000000044
205000,0.955,0.0,5.0,0.8883999999999999,19548,32,0.00011341128993080929,0.050000000000000044
210000,0.955,0.0,5.0,0.9487,20140,32,1.1684869605232961e-05,0.050000000000000044
215000,0.955,0.0,5.0,0.9545499999999999,21019,32,4.516484113992192e-05,0.050000000000000044
220000,0.955,0.0,5.0,0.9360999999999997,21795,32,3.4996897738892585e-05,0.050000000000000044
225000,0.0,0.0,100.0,0.9473499999999998,22529,32,0.0001858841278590262,0.050000000000000044
230000,0.955,0.0,5.0,0.93475,23259,32,3.7759164115414023e-05,0.050000000000000044
235000,0.0,0.0,100.0,0.9419499999999997,24132,32,3.868724525091238e-05,0.050000000000000044
240000,0.955,0.0,5.0,0.9428499999999997,25022,32,3.262695827288553e-05,0.050000000000000044
245000,0.955,0.0,5.0,0.9531999999999996,25788,32,1.4808099876972847e-05,0.050000000000000044
250000,0.955,0.0,5.0,0.9531999999999996,26666,32,4.1409125515201595e-06,0.050000000000000044
255000,0.955,0.0,5.0,0.9531999999999996,27468,32,3.89412343793083e-05,0.050000000000000044
260000,0.955,0.0,5.0,0.9491499999999998,28241,32,1.4195002222550102e-05,0.050000000000000044
265000,0.955,0.0,5.0,0.9500500000000001,29153,32,2.8453319828258827e-05,0.050000000000000044
270000,0.955,0.0,5.0,0.9446499999999999,29922,32,3.2382013159804046e-05,0.050000000000000044
275000,0.955,0.0,5.0,0.9504999999999999,30622,32,1.0297305379936006e-05,0.050000000000000044
280000,0.955,0.0,5.0,0.9540999999999997,31353,32,1.782449362508487e-05,0.050000000000000044
285000,0.955,0.0,5.0,0.9536499999999999,32159,32,7.203157565527363e-06,0.050000000000000044
290000,0.955,0.0,5.0,0.9504999999999997,32829,32,2.3553888240712695e-05,0.050000000000000044
295000,0.955,0.0,5.0,0.9513999999999998,33715,32,2.6622854420566e-05,0.050000000000000044
300000,0.955,0.0,5.0,0.9428499999999997,34595,32,4.3766951421275735e-05,0.050000000000000044
305000,0.0,0.0,100.0,0.9504999999999999,35497,32,6.760017276974395e-05,0.050000000000000044
310000,0.955,0.0,5.0,0.95185,36356,32,0.00014576084504369646,0.050000000000000044
