step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
0,0.0,0.0,490.0,0.0,0,1,,1.0
5000,0.0,0.0,490.0,0.08024489795918367,10,78,1.5574348708469188e-06,0.940625
10000,0.0,0.0,490.0,0.040122448979591836,21,78,6.590688599317218e-07,0.88125
15000,0.0,0.0,490.0,0.0,31,78,9.955133464245591e-07,0.821875
20000,0.0,0.0,490.0,0.0,41,78,1.2508706959124538e-06,0.7625
25000,0.0,0.0,490.0,0.0,51,78,9.351560947834514e-06,0.703125
30000,0.0,0.0,490.0,0.0,61,78,2.236532282040571e-06,0.64375
35000,0.0,0.0,490.0,0.0,72,78,1.2954087651451118e-06,0.5843750000000001
40000,0.0,0.0,490.0,0.0,82,78,2.873539415304549e-07,0.525
45000,0.0,0.0,490.0,0.0,92,78,1.5943004427754204e-06,0.46562500000000007
50000,0.0,0.0,490.0,0.0,102,78,5.224043775342579e-07,0.40625
55000,0.0,0.0,490.0,0.0,112,78,6.86960746065779e-08,0.34687500000000004
60000,0.0,0.0,490.0,0.03760204081632653,123,78,9.239725784482289e-08,0.2875000000000001
65000,0.0,0.0,490.0,0.03760204081632653,134,78,9.266818778996821e-07,0.22812500000000002
70000,0.0,0.0,490.0,0.0,144,78,1.2292676728975493e-05,0.16875000000000007
75000,0.0,0.0,490.0,0.0,154,78,3.554496785795891e-08,0.109375
80000,0.0,0.0,490.0,0.0,164,78,8.525846340035059e-08,0.050000000000000044
85000,0.0,0.0,490.0,0.0,174,78,3.032165807326237e-07,0.050000000000000044
90000,0.0,0.0,490.0,0.0,185,78,3.056942659895867e-06,0.050000000000000044
95000,0.0,0.0,490.0,0.0,195,78,2.7055151008426037e-07,0.050000000000000044
100000,0.0,0.0,490.0,0.0,205,78,7.45616659969528e-07,0.050000000000000044
105000,0.0,0.0,490.0,0.0,215,78,4.3233009705545555e-07,0.050000000000000044
110000,0.0,0.0,490.0,0.0,225,78,4.412005694121035e-07,0.050000000000000044
115000,0.0,0.0,490.0,0.0,236,78,4.441418468559277e-07,0.050000000000000044
120000,0.0,0.0,490.0,0.0,246,78,2.0040687331857043e-07,0.050000000000000044
125000,0.0,0.0,490.0,0.0,256,78,1.2560541335915332e-06,0.050000000000000044
130000,0.0,0.0,490.0,0.0,266,78,1.204697213097461e-07,0.050000000000000044
135000,0.0,0.0,490.0,0.0,276,78,2.7695227799995337e-07,0.050000000000000044
140000,0.0,0.0,490.0,0.0,287,78,7.42353677196661e-07,0.050000000000000044
