step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,temperature
0,0.0,0.0,256.0,0.0,0,1,,0.1
5000,0.0,0.0,256.0,0.0666015625,20,140,8.606140795563988e-07,0.08659643233600654
10000,0.0,0.0,256.0,0.07087890625,41,140,3.48443936672993e-05,0.07498942093324559
15000,0.0,0.0,256.0,0.026171875,61,140,1.0104000466526486e-05,0.06493816315762113
20000,0.0,0.0,256.0,0.1590234375,83,140,1.2611702004505787e-05,0.05623413251903491
25000,0.0,0.0,256.0,0.17972656250000002,106,140,1.4259339877753519e-05,0.04869675251658631
30000,0.0,0.0,256.0,0.373046875,134,140,0.0001410019031027332,0.042169650342858224
35000,0.0,0.0,256.0,0.40546874999999993,165,140,0.00021994413691572845,0.036517412725483776
40000,0.0,0.0,256.0,0.33042968749999996,195,140,7.621852273587137e-05,0.0316227766016838
45000,0.0,0.0,256.0,0.36802734375,227,140,0.001228721928782761,0.027384196342643614
50000,0.0,0.0,256.0,0.26515625,252,140,0.00013149940059520304,0.023713737056616554
55000,0.0,0.0,256.0,0.146796875,274,140,6.201516225701198e-05,0.020535250264571463
60000,0.0,0.0,256.0,0.06078124999999999,294,140,2.5878200176521204e-05,0.01778279410038923
65000,0.0,0.0,256.0,0.0,314,140,7.986519631231204e-05,0.01539926526059492
70000,0.0,0.0,256.0,0.029433593749999997,334,140,2.429454070806969e-05,0.01333521432163324
75000,0.0,0.0,256.0,0.018710937499999997,354,140,7.698439731029794e-06,0.011547819846894583
80000,0.0,0.0,256.0,0.032675781249999994,374,140,1.8289276340510696e-05,0.010000000000000002
85000,0.0,0.0,256.0,0.07994140625,395,140,1.5696458603997598e-06,0.008659643233600654
90000,0.0,0.0,256.0,0.15330078124999996,417,140,0.0015301186358556151,0.007498942093324558
95000,0.0,0.0,256.0,0.18166015624999998,439,140,3.2617224405839806e-06,0.006493816315762114
100000,0.0,0.0,256.0,0.18861328125,462,140,5.794897333544213e-06,0.005623413251903492
105000,0.0,0.0,256.0,0.41064453125,494,140,3.8194698390725534e-06,0.004869675251658632
110000,0.0,0.0,256.0,0.49115234374999994,529,140,7.363876648014411e-06,0.004216965034285823
115000,0.0,0.0,256.0,0.59888671875,577,140,1.5129066014196724e-05,0.003651741272548377
120000,0.0,0.0,256.0,0.25927734375,609,140,0.00047619763063266873,0.0031622776601683794
125000,0.0,0.0,256.0,0.33054687499999996,638,140,3.77644864784088e-05,0.0027384196342643617
130000,0.0,0.0,256.0,0.7283398437499999,684,140,0.0001150117750512436,0.0023713737056616554
135000,0.0,0.0,256.0,0.4401171875,723,140,3.75503659597598e-05,0.002053525026457146
140000,0.0,0.0,256.0,0.7986523437499999,772,140,2.2107406039140187e-05,0.001778279410038923
145000,0.0,0.0,256.0,0.8565624999999999,908,140,4.239684858475812e-05,0.001539926526059492
150000,0.0,0.0,256.0,0.8919921875,1004,140,5.00103305967059e-05,0.001333521432163324
155000,0.0,0.0,256.0,0.8651757812499999,1205,140,5.116869215271436e-05,0.0011547819846894581
160000,0.0,0.0,256.0,0.7796679687499999,1348,140,3.15057513944339e-05,0.001
165000,0.0,0.0,256.0,0.8258203125000001,1481,140,0.002683072816580534,0.001
170000,0.0,0.0,256.0,0.60330078125,1537,140,0.0007899497868493199,0.001
175000,0.0,0.0,256.0,0.48595703125,1575,140,0.0007982762181200087,0.001
180000,0.0,0.0,256.0,0.60787109375,1621,140,0.0003955574647989124,0.001
185000,0.0,0.0,256.0,0.76755859375,1751,140,9.096863504964858e-05,0.001
190000,0.0,0.0,256.0,0.9534179687500002,2036,140,5.737070387112908e-05,0.001
195000,0.0,0.0,256.0,0.9224804687500001,2353,140,2.1216525055933744e-05,0.001
200000,0.954296875,0.0,13.0,0.9474414062500001,2672,140,3.0522336601279676e-05,0.001
205000,0.0,0.0,256.0,0.86640625,2969,140,6.47308916086331e-05,0.001
210000,0.954296875,0.0,13.0,0.9274023437500001,3270,140,2.6100982722709887e-05,0.001
215000,0.954296875,0.0,13.0,0.9511328125,3498,140,3.896205271303188e-06,0.001
220000,0.0,0.0,256.0,0.943046875,3722,140,2.526962271076627e-05,0.001
225000,0.0,0.0,256.0,0.91123046875,3983,140,8.737308962736279e-05,0.001
230000,0.954296875,0.0,13.0,0.9507812500000001,4304,140,3.7638283174601384e-06,0.001
235000,0.954296875,0.0,13.0,0.94708984375,4539,140,2.5536894099786878e-05,0.001
240000,0.0,0.0,256.0,0.952890625,4865,140,8.988317858893424e-05,0.001
245000,0.954296875,0.0,13.0,0.9455078125000002,5167,140,1.1344717677275185e-05,0.001
250000,0.954296875,0.0,13.0,0.9358398437500002,5502,140,5.379482900025323e-06,0.001
255000,0.0,0.0,256.0,0.9084179687499999,5809,140,4.7157795052044094e-05,0.001
260000,0.954296875,0.0,13.0,0.9361914062500001,6133,140,1.2013332707283553e-05,0.001
265000,0.0,0.0,256.0,0.9483203125000002,6480,140,1.937799243023619e-05,0.001
270000,0.0,0.0,256.0,0.9456835937499999,6809,140,2.181084710173309e-05,0.001
275000,0.954296875,0.0,13.0,0.93900390625,7113,140,0.0011047570733353496,0.001
280000,0.0,0.0,256.0,0.93830078125,7471,140,3.0325254556373693e-05,0.001
285000,0.954296875,0.0,13.0,0.9455078125,7818,140,5.153795791557059e-05,0.001
290000,0.954296875,0.0,13.0,0.9291601562500003,8163,140,1.3489477169059683e-05,0.001
295000,0.0,0.0,256.0,0.9453320312500001,8516,140,1.0815393579832744e-05,0.001
300000,0.954296875,0.0,13.0,0.9474414062500001,8876,140,9.174334991257638e-06,0.001
305000,0.954296875,0.0,13.0,0.9527148437500002,9247,140,0.00015380581317003816,0.001
310000,0.954296875,0.0,13.0,0.9532421875000002,9610,140,5.00906662637135e-06,0.001
315000,0.954296875,0.0,13.0,0.951484375,9983,140,1.2057933417963795e-05,0.001
320000,0.954296875,0.0,13.0,0.9513085937500001,10343,140,2.389418796155951e-06,0.001
325000,0.954296875,0.0,13.0,0.9537695312500001,10689,140,7.25583004168584e-06,0.001
330000,0.954296875,0.0,13.0,0.9537695312500002,11062,140,7.307791065613856e-07,0.001
335000,0.954296875,0.0,13.0,0.9521875000000002,11441,140,4.988687123841373e-06,0.001
340000,0.954296875,0.0,13.0,0.9541210937500001,11812,140,5.599890755547676e-07,0.001
345000,0.954296875,0.0,13.0,0.9537695312500002,12190,140,5.861181762156775e-07,0.001
350000,0.954296875,0.0,13.0,0.9541210937500001,12572,140,3.4539357329776976e-06,0.001
355000,0.954296875,0.0,13.0,0.9541210937500001,12955,140,6.64296067043324e-07,0.001
360000,0.954296875,0.0,13.0,0.9507812500000001,13334,140,0.0001465309615014121,0.001
365000,0.954296875,0.0,13.0,0.9535937500000001,13717,140,5.148549462319352e-07,0.001
370000,0.954296875,0.0,13.0,0.9541210937500001,14093,140,1.1912253512491588e-06,0.001
375000,0.954296875,0.0,13.0,0.9541210937500001,14466,140,1.6746355413488345e-07,0.001
380000,0.0,0.0,256.0,0.9435742187500002,14841,140,3.151349801555625e-06,0.001
385000,0.954296875,0.0,13.0,0.9541210937500001,15220,140,3.002972164267703e-07,0.001
390000,0.954296875,0.0,13.0,0.9541210937500001,15597,140,4.2697633944044355e-06,0.001
395000,0.954296875,0.0,13.0,0.9535937499999999,15974,140,4.685048438091144e-08,0.001
