step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
0,0.0,0.0,360.0,0.0,0,1,,0.05,0.01,1.0
5000,0.0,0.0,360.0,0.0,13,12,6.859659606561763e-06,0.05,0.0004558551038618027,17.0
10000,0.0,0.0,360.0,0.0,27,15,2.393764759744954e-07,0.05,0.0009657535125943036,36.0
15000,0.0,0.0,360.0,0.0,41,15,4.148727441588562e-07,0.05,0.00035298298563725573,37.0
20000,0.0,0.0,360.0,0.0,55,16,1.361299382551806e-06,0.05,0.0005712295290011831,39.0
25000,0.0,0.0,360.0,0.0,69,20,8.13835526969342e-07,0.05,0.0003934941353050741,46.0
30000,0.0,0.0,360.0,0.0,83,20,1.9688762620262423e-07,0.05,0.00029126972938338017,47.0
35000,0.0,0.0,360.0,0.0,97,21,3.039010607608361e-07,0.05,0.0003661267130798511,58.0
40000,0.0,0.0,360.0,0.0,111,33,1.9445563737008342e-07,0.05,0.0003617213467562778,73.0
45000,0.0,0.0,360.0,0.0,125,34,7.06202513356402e-07,0.05,0.0005139312137772349,75.0
50000,0.0,0.0,360.0,0.0,138,34,1.8397113308310509e-06,0.05,0.0005919604076013562,79.0
55000,0.0,0.0,360.0,0.014750000000000003,152,36,4.4592184167413507e-07,0.05,0.0005912340345809698,85.0
60000,0.0,0.0,360.0,0.06325,168,36,1.8367820757703157e-06,0.05,0.0004302885288269184,91.0
65000,0.0,0.0,360.0,0.11962500000000001,182,36,5.513820269698044e-06,0.05,0.00020582597084284375,93.0
70000,0.0,0.0,360.0,0.033,197,36,1.003986085379438e-06,0.05,0.00023371671054910748,99.0
75000,0.0,0.0,360.0,0.36575,218,41,4.72863539471291e-05,0.05,0.00038447174848000405,115.0
80000,0.0,0.0,360.0,0.183625,233,41,1.4761656530026812e-05,0.05,0.00022625740196335876,115.0
85000,0.0,0.0,360.0,0.2205,251,41,0.0021415415685623884,0.05,0.00035408368365319,115.0
90000,0.0,0.0,360.0,0.371125,271,41,1.0790590749820694e-05,0.05,0.0003701993359251675,116.0
95000,0.0,0.0,360.0,0.025875,285,41,7.21361584510305e-06,0.05,0.00045463026325897736,117.0
100000,0.0,0.0,360.0,0.0,299,41,8.307515599881299e-06,0.05,0.000228674611248597,119.0
105000,0.0,0.0,360.0,0.156,316,41,2.1395855583250523e-05,0.05,0.00029600177928610835,119.0
110000,0.0,0.0,360.0,0.20987499999999998,332,41,6.217013833520468e-06,0.05,0.00021267276840054882,120.0
115000,0.0,0.0,360.0,0.0,346,41,3.2313379051629454e-05,0.05,0.0006555298586976811,125.0
120000,0.0,0.0,360.0,0.0,360,41,0.0003656138142105192,0.05,0.0005564093420700776,128.0
125000,0.0,0.0,360.0,0.023874999999999997,374,44,1.1221180102438666e-05,0.05,0.0008051162911897673,141.0
130000,0.0,0.0,360.0,0.104625,389,45,3.5330381251696963e-06,0.05,0.0005417990964797908,145.0
135000,0.0,0.0,360.0,0.172,405,45,7.489508334401762e-06,0.05,0.0004055138292203882,158.0
140000,0.0,0.0,360.0,0.34762499999999996,425,45,3.3153853564726887e-06,0.05,0.00019984667093700525,161.0
145000,0.0,0.0,360.0,0.4065,451,45,2.3220038656290853e-06,0.05,0.00025238187773673527,168.0
150000,0.0,0.0,360.0,0.336125,471,45,7.28121267457027e-06,0.05,0.00024754785622396107,168.0
155000,0.0,0.0,360.0,0.7827499999999998,507,45,0.0016456024022772908,0.05,0.0006891026609079446,178.0
160000,0.0,0.0,360.0,0.7725,593,45,2.1164421923458576e-05,0.05,0.00039522901013514753,179.0
165000,0.9675,0.0,13.0,0.951,699,45,3.4122418583137915e-05,0.05,0.0006881202481982169,179.0
170000,0.0,0.0,360.0,0.9312500000000001,806,46,2.4385244614677504e-05,0.05,0.0005393468361303906,181.0
175000,0.9675,0.0,13.0,0.9592500000000002,979,46,0.00019995070761069655,0.05,0.0008055167577449065,181.0
180000,0.0,0.0,360.0,0.6535,1065,46,0.0002831356250680983,0.05,0.000319148025997524,182.0
185000,0.0,0.0,360.0,0.75925,1110,46,0.00017159749404527247,0.05,0.00038849424462051343,185.0
190000,0.0,0.0,360.0,0.182625,1124,46,0.00011504227586556226,0.05,0.00018525122586850797,189.0
195000,0.0,0.0,360.0,0.0,1138,46,2.0727231458295137e-05,0.05,0.00027335632288055236,189.0
200000,0.0,0.0,360.0,0.0,1152,46,2.551994111854583e-05,0.05,0.00017837894222032122,189.0
205000,0.0,0.0,360.0,0.016249999999999997,1166,46,0.00021942230523563921,0.05,0.0002186869344492927,189.0
210000,0.0,0.0,360.0,0.14875,1182,46,1.8950961020891555e-05,0.05,0.0003422123597698138,190.0
215000,0.0,0.0,360.0,0.034125,1196,46,2.400571793259587e-05,0.05,0.00014394818663906412,192.0
220000,0.0,0.0,360.0,0.8630000000000001,1243,48,6.940427556401119e-05,0.05,0.0005394395740815607,196.0
225000,0.0,0.0,360.0,0.623375,1280,48,3.099472087342292e-05,0.05,0.0002483564218012597,199.0
230000,0.9675,0.0,13.0,0.841375,1420,48,0.00019838736625388265,0.05,0.0003359634627249791,199.0
235000,0.0,0.0,360.0,0.88175,1575,48,2.5926257876562886e-05,0.05,0.0004753055433640887,199.0
240000,0.9675,0.0,13.0,0.9465000000000001,1787,48,8.043380512390286e-05,0.05,0.0006426367544229611,199.0
245000,0.0,0.0,360.0,0.9515,2070,48,0.0001507601555204019,0.05,0.0006288949490526361,199.0
250000,0.9675,0.0,13.0,0.921625,2230,48,2.249673161713872e-05,0.05,0.0006754687656666716,202.0
255000,0.0,0.0,360.0,0.95525,2456,48,4.8032921768026426e-05,0.05,0.0007787609469474734,204.0
260000,0.9675,0.0,13.0,0.9491250000000001,2739,48,1.6267946193693206e-05,0.05,0.0007076642517259591,204.0
265000,0.0,0.0,360.0,0.9493750000000002,2963,48,1.0841029506991617e-05,0.05,0.0005801526934262724,204.0
270000,0.0,0.0,360.0,0.9642500000000002,3240,48,7.488268602173775e-05,0.05,0.000657800953376629,204.0
275000,0.0,0.0,360.0,0.861,3473,48,0.00018054942484013736,0.05,0.00023297133066791983,204.0
